LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_NM,NUMBER_OF_STUDENTS_TESTED,NUMBER_TESTS_TAKEN,NOTESTS_3ORHIGHER
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,25,25,19
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Capstone,33,33,30
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,20,20,14
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Computer Science Principles,25,25,15
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,TFS,,
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,82,82,45
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,63,63,46
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,31,31,19
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,17,17,16
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,European History,TFS,,
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,92,92,57
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,German Language,TFS,,
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. Comp,TFS,,
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,82,82,59
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,TFS,,
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,52,52,39
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Physics 2,36,36,28
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Psychology,84,84,78
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Statistics,99,99,73
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,72,72,44
2018-19,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,World History,70,70,61
2018-19,616,Bulloch County,203,Southeast Bulloch High School,ALL Subjects,68,74,37
2018-19,616,Bulloch County,203,Southeast Bulloch High School,Eng. Language & Comp,TFS,,
2018-19,616,Bulloch County,203,Southeast Bulloch High School,European History,TFS,,
2018-19,616,Bulloch County,203,Southeast Bulloch High School,Geography: Human,TFS,,
2018-19,616,Bulloch County,203,Southeast Bulloch High School,Gov. & Pol. U.S.,42,42,18
2018-19,616,Bulloch County,203,Southeast Bulloch High School,Statistics,TFS,,
2018-19,616,Bulloch County,203,Southeast Bulloch High School,U.S. History,19,19,9
2018-19,616,Bulloch County,203,Southeast Bulloch High School,World History,TFS,,
2018-19,616,Bulloch County,2054,Statesboro High School,ALL Subjects,110,183,112
2018-19,616,Bulloch County,2054,Statesboro High School,Art: Studio 2-D Design,TFS,,
2018-19,616,Bulloch County,2054,Statesboro High School,Art: Studio Drawing,TFS,,
2018-19,616,Bulloch County,2054,Statesboro High School,Biology,17,17,13
2018-19,616,Bulloch County,2054,Statesboro High School,Calculus A,10,10,8
2018-19,616,Bulloch County,2054,Statesboro High School,Computer Science A,TFS,,
2018-19,616,Bulloch County,2054,Statesboro High School,Computer Science Principles,TFS,,
2018-19,616,Bulloch County,2054,Statesboro High School,Economics: Micro,22,22,11
2018-19,616,Bulloch County,2054,Statesboro High School,Eng. Language & Comp,40,40,20
2018-19,616,Bulloch County,2054,Statesboro High School,Eng. Literature & Comp,12,12,4
2018-19,616,Bulloch County,2054,Statesboro High School,Environmental Science,28,28,15
2018-19,616,Bulloch County,2054,Statesboro High School,Gov. & Pol. U.S.,16,16,11
2018-19,616,Bulloch County,2054,Statesboro High School,Statistics,TFS,,
2018-19,616,Bulloch County,2054,Statesboro High School,U.S. History,18,18,12
2018-19,616,Bulloch County,4052,Portal Middle/High School,ALL Subjects,11,11,3
2018-19,616,Bulloch County,4052,Portal Middle/High School,Art: Studio 2-D Design,TFS,,
2018-19,616,Bulloch County,4052,Portal Middle/High School,Gov. & Pol. Comp,TFS,,
2018-19,616,Bulloch County,4052,Portal Middle/High School,U.S. History,TFS,,
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,189,268,152
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,TFS,,
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Biology,17,17,13
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,10,10,8
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Computer Science A,TFS,,
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Computer Science Principles,TFS,,
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,22,22,11
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,42,42,22
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,12,12,4
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,28,28,15
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,European History,TFS,,
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,TFS,,
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. Comp,TFS,,
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,58,58,29
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,Statistics,TFS,,
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,44,44,23
2018-19,616,Bulloch County,SCHOOL_ALL,SCHOOL_ALL,World History,TFS,,
2018-19,617,Burke County,288,Burke County High School,ALL Subjects,38,42,17
2018-19,617,Burke County,288,Burke County High School,Art: Studio 2-D Design,16,16,14
2018-19,617,Burke County,288,Burke County High School,Art: Studio Drawing,TFS,,
2018-19,617,Burke County,288,Burke County High School,Biology,TFS,,
2018-19,617,Burke County,288,Burke County High School,Eng. Language & Comp,TFS,,
2018-19,617,Burke County,288,Burke County High School,Physics 1,12,12,
2018-19,617,Burke County,288,Burke County High School,U.S. History,TFS,,
2018-19,617,Burke County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,38,42,17
2018-19,617,Burke County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,16,16,14
2018-19,617,Burke County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,TFS,,
2018-19,617,Burke County,SCHOOL_ALL,SCHOOL_ALL,Biology,TFS,,
2018-19,617,Burke County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,TFS,,
2018-19,617,Burke County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,12,12,
2018-19,617,Burke County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,TFS,,
2018-19,618,Butts County,190,Jackson High School,ALL Subjects,87,116,32
2018-19,618,Butts County,190,Jackson High School,Biology,11,11,3
2018-19,618,Butts County,190,Jackson High School,Calculus A,14,14,8
2018-19,618,Butts County,190,Jackson High School,Chemistry,21,21,
2018-19,618,Butts County,190,Jackson High School,Eng. Literature & Comp,TFS,,
2018-19,618,Butts County,190,Jackson High School,Gov. & Pol. U.S.,13,13,2
2018-19,618,Butts County,190,Jackson High School,Statistics,TFS,,
2018-19,618,Butts County,190,Jackson High School,U.S. History,14,14,5
2018-19,618,Butts County,190,Jackson High School,World History,33,33,10
2018-19,618,Butts County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,87,116,32
2018-19,618,Butts County,SCHOOL_ALL,SCHOOL_ALL,Biology,11,11,3
2018-19,618,Butts County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,14,14,8
2018-19,618,Butts County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,21,21,
2018-19,618,Butts County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2018-19,618,Butts County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,13,13,2
2018-19,618,Butts County,SCHOOL_ALL,SCHOOL_ALL,Statistics,TFS,,
2018-19,618,Butts County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,14,14,5
2018-19,618,Butts County,SCHOOL_ALL,SCHOOL_ALL,World History,33,33,10
2018-19,620,Camden County,295,Camden County High School,ALL Subjects,300,485,256
2018-19,620,Camden County,295,Camden County High School,Art: Studio 2-D Design,TFS,,
2018-19,620,Camden County,295,Camden County High School,Biology,45,45,23
2018-19,620,Camden County,295,Camden County High School,Calculus A,TFS,,
2018-19,620,Camden County,295,Camden County High School,Calculus BC,12,12,12
2018-19,620,Camden County,295,Camden County High School,Chemistry,41,41,13
2018-19,620,Camden County,295,Camden County High School,Computer Science A,TFS,,
2018-19,620,Camden County,295,Camden County High School,Computer Science Principles,18,18,13
2018-19,620,Camden County,295,Camden County High School,Economics: Macro,TFS,,
2018-19,620,Camden County,295,Camden County High School,Eng. Language & Comp,46,46,22
2018-19,620,Camden County,295,Camden County High School,Eng. Literature & Comp,TFS,,
2018-19,620,Camden County,295,Camden County High School,Environmental Science,31,31,13
2018-19,620,Camden County,295,Camden County High School,European History,TFS,,
2018-19,620,Camden County,295,Camden County High School,Geography: Human,25,25,12
2018-19,620,Camden County,295,Camden County High School,Gov. & Pol. U.S.,34,34,21
2018-19,620,Camden County,295,Camden County High School,Physics 1,23,23,6
2018-19,620,Camden County,295,Camden County High School,Physics 2,16,16,1
2018-19,620,Camden County,295,Camden County High School,Physics C: Elec & Magnetism,TFS,,
2018-19,620,Camden County,295,Camden County High School,Physics C: Mechanics,TFS,,
2018-19,620,Camden County,295,Camden County High School,Psychology,39,39,32
2018-19,620,Camden County,295,Camden County High School,Spanish Language,TFS,,
2018-19,620,Camden County,295,Camden County High School,Statistics,12,12,8
2018-19,620,Camden County,295,Camden County High School,U.S. History,61,61,35
2018-19,620,Camden County,295,Camden County High School,World History,45,45,28
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,300,485,256
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Biology,45,45,23
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,TFS,,
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,12,12,12
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,41,41,13
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Computer Science A,TFS,,
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Computer Science Principles,18,18,13
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,TFS,,
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,46,46,22
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,31,31,13
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,European History,TFS,,
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,25,25,12
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,34,34,21
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,23,23,6
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Physics 2,16,16,1
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Physics C: Elec & Magnetism,TFS,,
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Physics C: Mechanics,TFS,,
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Psychology,39,39,32
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,Statistics,12,12,8
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,61,61,35
2018-19,620,Camden County,SCHOOL_ALL,SCHOOL_ALL,World History,45,45,28
2018-19,622,Carroll County,189,Temple High School,ALL Subjects,40,61,26
2018-19,622,Carroll County,189,Temple High School,Calculus A,TFS,,
2018-19,622,Carroll County,189,Temple High School,Chemistry,TFS,,
2018-19,622,Carroll County,189,Temple High School,Eng. Language & Comp,24,24,15
2018-19,622,Carroll County,189,Temple High School,Eng. Literature & Comp,TFS,,
2018-19,622,Carroll County,189,Temple High School,Environmental Science,TFS,,
2018-19,622,Carroll County,189,Temple High School,Psychology,TFS,,
2018-19,622,Carroll County,189,Temple High School,Statistics,TFS,,
2018-19,622,Carroll County,189,Temple High School,U.S. History,TFS,,
2018-19,622,Carroll County,212,Mt. Zion High School,ALL Subjects,17,17,8
2018-19,622,Carroll County,212,Mt. Zion High School,Computer Science A,TFS,,
2018-19,622,Carroll County,212,Mt. Zion High School,Computer Science Principles,TFS,,
2018-19,622,Carroll County,212,Mt. Zion High School,Eng. Language & Comp,TFS,,
2018-19,622,Carroll County,2052,Central High School,ALL Subjects,172,249,74
2018-19,622,Carroll County,2052,Central High School,Biology,TFS,,
2018-19,622,Carroll County,2052,Central High School,Calculus A,10,10,1
2018-19,622,Carroll County,2052,Central High School,Chemistry,TFS,,
2018-19,622,Carroll County,2052,Central High School,Eng. Language & Comp,78,78,24
2018-19,622,Carroll County,2052,Central High School,Eng. Literature & Comp,12,12,5
2018-19,622,Carroll County,2052,Central High School,Environmental Science,23,23,10
2018-19,622,Carroll County,2052,Central High School,European History,TFS,,
2018-19,622,Carroll County,2052,Central High School,Geography: Human,35,35,7
2018-19,622,Carroll County,2052,Central High School,Gov. & Pol. U.S.,TFS,,
2018-19,622,Carroll County,2052,Central High School,Spanish Language,TFS,,
2018-19,622,Carroll County,2052,Central High School,Statistics,TFS,,
2018-19,622,Carroll County,2052,Central High School,U.S. History,68,68,19
2018-19,622,Carroll County,3050,Bowdon High School,ALL Subjects,51,56,20
2018-19,622,Carroll County,3050,Bowdon High School,Art History,TFS,,
2018-19,622,Carroll County,3050,Bowdon High School,Computer Science Principles,21,21,5
2018-19,622,Carroll County,3050,Bowdon High School,Eng. Literature & Comp,10,10,7
2018-19,622,Carroll County,3050,Bowdon High School,U.S. History,TFS,,
2018-19,622,Carroll County,3050,Bowdon High School,World History,17,17,5
2018-19,622,Carroll County,5054,Villa Rica High School,ALL Subjects,148,208,98
2018-19,622,Carroll County,5054,Villa Rica High School,Art: Studio 2-D Design,TFS,,
2018-19,622,Carroll County,5054,Villa Rica High School,Art: Studio Drawing,TFS,,
2018-19,622,Carroll County,5054,Villa Rica High School,Calculus A,TFS,,
2018-19,622,Carroll County,5054,Villa Rica High School,Computer Science A,TFS,,
2018-19,622,Carroll County,5054,Villa Rica High School,Eng. Language & Comp,30,30,22
2018-19,622,Carroll County,5054,Villa Rica High School,Eng. Literature & Comp,11,11,6
2018-19,622,Carroll County,5054,Villa Rica High School,Environmental Science,32,32,14
2018-19,622,Carroll County,5054,Villa Rica High School,Geography: Human,39,39,14
2018-19,622,Carroll County,5054,Villa Rica High School,Psychology,13,13,8
2018-19,622,Carroll County,5054,Villa Rica High School,U.S. History,40,40,16
2018-19,622,Carroll County,5054,Villa Rica High School,World History,32,32,14
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,428,591,226
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Art History,TFS,,
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,TFS,,
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Biology,TFS,,
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,20,20,3
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,TFS,,
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Computer Science A,TFS,,
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Computer Science Principles,25,25,9
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,140,140,63
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,37,37,19
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,64,64,28
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,European History,TFS,,
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,74,74,21
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,TFS,,
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Psychology,20,20,10
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,Statistics,10,10,4
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,115,115,38
2018-19,622,Carroll County,SCHOOL_ALL,SCHOOL_ALL,World History,49,49,19
2018-19,623,Catoosa County,109,Heritage High School,ALL Subjects,104,168,74
2018-19,623,Catoosa County,109,Heritage High School,Biology,TFS,,
2018-19,623,Catoosa County,109,Heritage High School,Calculus A,13,13,1
2018-19,623,Catoosa County,109,Heritage High School,Calculus BC,TFS,,
2018-19,623,Catoosa County,109,Heritage High School,Chemistry,TFS,,
2018-19,623,Catoosa County,109,Heritage High School,Economics: Macro,16,16,11
2018-19,623,Catoosa County,109,Heritage High School,Eng. Language & Comp,32,32,13
2018-19,623,Catoosa County,109,Heritage High School,Eng. Literature & Comp,13,13,6
2018-19,623,Catoosa County,109,Heritage High School,Environmental Science,15,15,9
2018-19,623,Catoosa County,109,Heritage High School,Gov. & Pol. U.S.,TFS,,
2018-19,623,Catoosa County,109,Heritage High School,Physics 1,TFS,,
2018-19,623,Catoosa County,109,Heritage High School,Psychology,TFS,,
2018-19,623,Catoosa County,109,Heritage High School,Spanish Language,TFS,,
2018-19,623,Catoosa County,109,Heritage High School,Statistics,TFS,,
2018-19,623,Catoosa County,109,Heritage High School,U.S. History,13,13,5
2018-19,623,Catoosa County,109,Heritage High School,World History,21,21,7
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,ALL Subjects,55,68,39
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Art History,TFS,,
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Biology,19,19,11
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Calculus A,TFS,,
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Economics: Micro,TFS,,
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Eng. Language & Comp,TFS,,
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Eng. Literature & Comp,10,10,6
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Environmental Science,17,17,3
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Psychology,TFS,,
2018-19,623,Catoosa County,4052,Ringgold High School,ALL Subjects,19,27,12
2018-19,623,Catoosa County,4052,Ringgold High School,Biology,TFS,,
2018-19,623,Catoosa County,4052,Ringgold High School,Calculus A,TFS,,
2018-19,623,Catoosa County,4052,Ringgold High School,Economics: Micro,TFS,,
2018-19,623,Catoosa County,4052,Ringgold High School,Eng. Language & Comp,TFS,,
2018-19,623,Catoosa County,4052,Ringgold High School,Eng. Literature & Comp,TFS,,
2018-19,623,Catoosa County,4052,Ringgold High School,Gov. & Pol. U.S.,TFS,,
2018-19,623,Catoosa County,4052,Ringgold High School,Statistics,TFS,,
2018-19,623,Catoosa County,4052,Ringgold High School,U.S. History,TFS,,
2018-19,623,Catoosa County,4052,Ringgold High School,World History,TFS,,
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,178,263,125
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Art History,TFS,,
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Biology,28,28,18
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,15,15,2
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,TFS,,
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,TFS,,
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,16,16,11
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,TFS,,
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,40,40,19
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,24,24,12
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,32,32,12
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,12,12,6
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,TFS,,
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Psychology,14,14,11
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,Statistics,TFS,,
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,18,18,7
2018-19,623,Catoosa County,SCHOOL_ALL,SCHOOL_ALL,World History,23,23,7
2018-19,624,Charlton County,287,Charlton County High School,ALL Subjects,TFS,,
2018-19,624,Charlton County,287,Charlton County High School,Biology,TFS,,
2018-19,624,Charlton County,287,Charlton County High School,Eng. Language & Comp,TFS,,
2018-19,624,Charlton County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,TFS,,
2018-19,624,Charlton County,SCHOOL_ALL,SCHOOL_ALL,Biology,TFS,,
2018-19,624,Charlton County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,TFS,,
2018-19,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,ALL Subjects,22,23,8
