LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2019-20,602,Atkinson County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2019-20,602,Atkinson County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2019-20,602,Atkinson County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2019-20,602,Atkinson County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,White,,
2019-20,602,Atkinson County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2019-20,602,Atkinson County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2019-20,602,Atkinson County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2019-20,602,Atkinson County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2019-20,602,Atkinson County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Male,,
2019-20,602,Atkinson County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Female,,
2019-20,602,Atkinson County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Total,,
2019-20,602,Atkinson County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Black,,
2019-20,602,Atkinson County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,White,,
2019-20,602,Atkinson County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Hispanic,,
2019-20,602,Atkinson County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Asian,,
2019-20,602,Atkinson County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Multi,,
2019-20,602,Atkinson County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2019-20,602,Atkinson County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Male,,
2019-20,602,Atkinson County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Female,,
2019-20,602,Atkinson County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Total,,
2019-20,602,Atkinson County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Black,,
2019-20,602,Atkinson County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,White,,
2019-20,602,Atkinson County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Hispanic,,
2019-20,602,Atkinson County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Asian,,
2019-20,602,Atkinson County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Multi,,
2019-20,602,Atkinson County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2019-20,603,Bacon County,302,Bacon County High School,0,Graduates,General Education Diplomas,Male,61,52.1
2019-20,603,Bacon County,302,Bacon County High School,0,Graduates,General Education Diplomas,Female,56,47.9
2019-20,603,Bacon County,302,Bacon County High School,0,Graduates,General Education Diplomas,Total,117,100
2019-20,603,Bacon County,302,Bacon County High School,0,Graduates,General Education Diplomas,Black,20,17.1
2019-20,603,Bacon County,302,Bacon County High School,0,Graduates,General Education Diplomas,White,84,71.8
2019-20,603,Bacon County,302,Bacon County High School,0,Graduates,General Education Diplomas,Hispanic,10,8.5
2019-20,603,Bacon County,302,Bacon County High School,0,Graduates,General Education Diplomas,Asian,TFS,0.9
2019-20,603,Bacon County,302,Bacon County High School,0,Graduates,General Education Diplomas,Multi,TFS,1.7
2019-20,603,Bacon County,302,Bacon County High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,TFS,0
2019-20,603,Bacon County,302,Bacon County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2019-20,603,Bacon County,302,Bacon County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2019-20,603,Bacon County,302,Bacon County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2019-20,603,Bacon County,302,Bacon County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2019-20,603,Bacon County,302,Bacon County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2019-20,603,Bacon County,302,Bacon County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2019-20,603,Bacon County,302,Bacon County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2019-20,603,Bacon County,302,Bacon County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2019-20,603,Bacon County,302,Bacon County High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2019-20,603,Bacon County,302,Bacon County High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2019-20,603,Bacon County,302,Bacon County High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2019-20,603,Bacon County,302,Bacon County High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2019-20,603,Bacon County,302,Bacon County High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2019-20,603,Bacon County,302,Bacon County High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2019-20,603,Bacon County,302,Bacon County High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2019-20,603,Bacon County,302,Bacon County High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2019-20,603,Bacon County,302,Bacon County High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2019-20,603,Bacon County,302,Bacon County High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2019-20,603,Bacon County,302,Bacon County High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2019-20,603,Bacon County,302,Bacon County High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2019-20,603,Bacon County,302,Bacon County High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2019-20,603,Bacon County,302,Bacon County High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2019-20,603,Bacon County,302,Bacon County High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2019-20,603,Bacon County,302,Bacon County High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2019-20,603,Bacon County,302,Bacon County High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2019-20,603,Bacon County,302,Bacon County High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2019-20,603,Bacon County,302,Bacon County High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2019-20,603,Bacon County,302,Bacon County High School,4,Other Completers,Special Education Diplomas,Male,,
2019-20,603,Bacon County,302,Bacon County High School,4,Other Completers,Special Education Diplomas,Female,,
2019-20,603,Bacon County,302,Bacon County High School,4,Other Completers,Special Education Diplomas,Total,,
2019-20,603,Bacon County,302,Bacon County High School,4,Other Completers,Special Education Diplomas,Black,,
2019-20,603,Bacon County,302,Bacon County High School,4,Other Completers,Special Education Diplomas,White,,
2019-20,603,Bacon County,302,Bacon County High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2019-20,603,Bacon County,302,Bacon County High School,4,Other Completers,Special Education Diplomas,Asian,,
2019-20,603,Bacon County,302,Bacon County High School,4,Other Completers,Special Education Diplomas,Multi,,
2019-20,603,Bacon County,302,Bacon County High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2019-20,603,Bacon County,302,Bacon County High School,5,Other Completers,Certificates Of Attendance,Male,,
2019-20,603,Bacon County,302,Bacon County High School,5,Other Completers,Certificates Of Attendance,Female,,
2019-20,603,Bacon County,302,Bacon County High School,5,Other Completers,Certificates Of Attendance,Total,,
2019-20,603,Bacon County,302,Bacon County High School,5,Other Completers,Certificates Of Attendance,Black,,
2019-20,603,Bacon County,302,Bacon County High School,5,Other Completers,Certificates Of Attendance,White,,
2019-20,603,Bacon County,302,Bacon County High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2019-20,603,Bacon County,302,Bacon County High School,5,Other Completers,Certificates Of Attendance,Asian,,
2019-20,603,Bacon County,302,Bacon County High School,5,Other Completers,Certificates Of Attendance,Multi,,
2019-20,603,Bacon County,302,Bacon County High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2019-20,603,Bacon County,ALL,All Column Values,0,Graduates,General Education Diplomas,Male,61,52.1
2019-20,603,Bacon County,ALL,All Column Values,0,Graduates,General Education Diplomas,Female,56,47.9
2019-20,603,Bacon County,ALL,All Column Values,0,Graduates,General Education Diplomas,Total,117,100
2019-20,603,Bacon County,ALL,All Column Values,0,Graduates,General Education Diplomas,Black,20,17.1
2019-20,603,Bacon County,ALL,All Column Values,0,Graduates,General Education Diplomas,White,84,71.8
2019-20,603,Bacon County,ALL,All Column Values,0,Graduates,General Education Diplomas,Hispanic,10,8.5
2019-20,603,Bacon County,ALL,All Column Values,0,Graduates,General Education Diplomas,Asian,TFS,0.9
2019-20,603,Bacon County,ALL,All Column Values,0,Graduates,General Education Diplomas,Multi,TFS,1.7
2019-20,603,Bacon County,ALL,All Column Values,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,TFS,0
2019-20,603,Bacon County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2019-20,603,Bacon County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2019-20,603,Bacon County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2019-20,603,Bacon County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2019-20,603,Bacon County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2019-20,603,Bacon County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2019-20,603,Bacon County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2019-20,603,Bacon County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2019-20,603,Bacon County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2019-20,603,Bacon County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2019-20,603,Bacon County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2019-20,603,Bacon County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2019-20,603,Bacon County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2019-20,603,Bacon County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,White,,
2019-20,603,Bacon County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2019-20,603,Bacon County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2019-20,603,Bacon County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2019-20,603,Bacon County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2019-20,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2019-20,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2019-20,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2019-20,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2019-20,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,White,,
2019-20,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2019-20,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2019-20,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2019-20,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2019-20,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Male,,
2019-20,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Female,,
2019-20,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Total,,
2019-20,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Black,,
2019-20,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,White,,
2019-20,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Hispanic,,
2019-20,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Asian,,
2019-20,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Multi,,
2019-20,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2019-20,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Male,,
2019-20,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Female,,
2019-20,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Total,,
2019-20,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Black,,
2019-20,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,White,,
2019-20,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Hispanic,,
2019-20,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Asian,,
2019-20,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Multi,,
2019-20,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2019-20,604,Baker County,105,Baker County K12 School,0,Graduates,General Education Diplomas,Male,TFS,63.6
2019-20,604,Baker County,105,Baker County K12 School,0,Graduates,General Education Diplomas,Female,TFS,36.4
2019-20,604,Baker County,105,Baker County K12 School,0,Graduates,General Education Diplomas,Total,11,100
2019-20,604,Baker County,105,Baker County K12 School,0,Graduates,General Education Diplomas,Black,TFS,81.8
2019-20,604,Baker County,105,Baker County K12 School,0,Graduates,General Education Diplomas,White,TFS,9.1
2019-20,604,Baker County,105,Baker County K12 School,0,Graduates,General Education Diplomas,Hispanic,TFS,9.1
2019-20,604,Baker County,105,Baker County K12 School,0,Graduates,General Education Diplomas,Asian,TFS,0
2019-20,604,Baker County,105,Baker County K12 School,0,Graduates,General Education Diplomas,Multi,TFS,0
2019-20,604,Baker County,105,Baker County K12 School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,TFS,0
2019-20,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2019-20,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2019-20,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2019-20,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2019-20,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2019-20,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2019-20,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2019-20,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2019-20,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2019-20,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2019-20,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2019-20,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2019-20,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2019-20,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2019-20,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2019-20,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2019-20,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2019-20,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2019-20,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2019-20,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2019-20,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2019-20,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2019-20,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2019-20,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2019-20,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2019-20,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2019-20,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2019-20,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Male,,
2019-20,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Female,,
2019-20,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Total,,
2019-20,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Black,,
2019-20,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,White,,
2019-20,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Hispanic,,
2019-20,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Asian,,
2019-20,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Multi,,
2019-20,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2019-20,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Male,,
2019-20,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Female,,
2019-20,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Total,,
2019-20,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Black,,
2019-20,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,White,,
2019-20,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2019-20,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Asian,,
2019-20,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Multi,,
2019-20,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2019-20,604,Baker County,ALL,All Column Values,0,Graduates,General Education Diplomas,Male,TFS,63.6
2019-20,604,Baker County,ALL,All Column Values,0,Graduates,General Education Diplomas,Female,TFS,36.4
2019-20,604,Baker County,ALL,All Column Values,0,Graduates,General Education Diplomas,Total,11,100
2019-20,604,Baker County,ALL,All Column Values,0,Graduates,General Education Diplomas,Black,TFS,81.8
2019-20,604,Baker County,ALL,All Column Values,0,Graduates,General Education Diplomas,White,TFS,9.1
2019-20,604,Baker County,ALL,All Column Values,0,Graduates,General Education Diplomas,Hispanic,TFS,9.1
2019-20,604,Baker County,ALL,All Column Values,0,Graduates,General Education Diplomas,Asian,TFS,0
2019-20,604,Baker County,ALL,All Column Values,0,Graduates,General Education Diplomas,Multi,TFS,0
2019-20,604,Baker County,ALL,All Column Values,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,TFS,0
2019-20,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2019-20,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2019-20,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2019-20,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2019-20,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2019-20,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2019-20,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2019-20,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2019-20,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2019-20,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2019-20,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2019-20,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2019-20,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Black,,
