"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","TEST_CMPNT_TYP_NM","NUMBER_OF_STUDENTS_TESTED","NUMBER_TESTS_TAKEN","NOTESTS_3ORHIGHER"
"2019-20","766","Carrollton City","1050","Carrollton High School","Geography: Human","16","16","11"
"2019-20","766","Carrollton City","1050","Carrollton High School","Gov. & Pol. U.S.","51","51","22"
"2019-20","766","Carrollton City","1050","Carrollton High School","Physics 1","TFS","TFS","TFS"
"2019-20","766","Carrollton City","1050","Carrollton High School","Psychology","25","25","17"
"2019-20","766","Carrollton City","1050","Carrollton High School","Statistics","TFS","TFS","TFS"
"2019-20","766","Carrollton City","1050","Carrollton High School","U.S. History","44","44","20"
"2019-20","766","Carrollton City","1050","Carrollton High School","World History","30","30","17"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","224","389","228"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Biology","39","39","24"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","16","16","16"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Chemistry","17","17","12"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","TFS","TFS","TFS"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","13","13","7"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","34","34","25"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","63","63","35"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","17","17","9"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","European History","TFS","TFS","TFS"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","16","16","11"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","51","51","22"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Physics 1","TFS","TFS","TFS"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Psychology","25","25","17"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","Statistics","TFS","TFS","TFS"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","U.S. History","44","44","20"
"2019-20","766","Carrollton City","SCHOOL_ALL","SCHOOL_ALL","World History","30","30","17"
"2019-20","767","Cartersville City","2050","Cartersville High School","ALL Subjects","293","443","214"
"2019-20","767","Cartersville City","2050","Cartersville High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","767","Cartersville City","2050","Cartersville High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","767","Cartersville City","2050","Cartersville High School","Calculus A","TFS","TFS","TFS"
"2019-20","767","Cartersville City","2050","Cartersville High School","Calculus BC","TFS","TFS","TFS"
"2019-20","767","Cartersville City","2050","Cartersville High School","Economics: Macro","21","21","5"
"2019-20","767","Cartersville City","2050","Cartersville High School","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","767","Cartersville City","2050","Cartersville High School","Eng. Literature & Comp","31","31","18"
"2019-20","767","Cartersville City","2050","Cartersville High School","Environmental Science","21","21","14"
"2019-20","767","Cartersville City","2050","Cartersville High School","Geography: Human","90","90","44"
"2019-20","767","Cartersville City","2050","Cartersville High School","Physics 1","32","32","10"
"2019-20","767","Cartersville City","2050","Cartersville High School","Psychology","69","69","25"
"2019-20","767","Cartersville City","2050","Cartersville High School","Spanish Language","16","16","15"
"2019-20","767","Cartersville City","2050","Cartersville High School","Statistics","18","18","13"
"2019-20","767","Cartersville City","2050","Cartersville High School","U.S. History","51","51","24"
"2019-20","767","Cartersville City","2050","Cartersville High School","World History","63","63","28"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","293","443","214"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","TFS","TFS","TFS"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro","21","21","5"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","31","31","18"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","21","21","14"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","90","90","44"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Physics 1","32","32","10"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Psychology","69","69","25"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Spanish Language","16","16","15"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","Statistics","18","18","13"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","U.S. History","51","51","24"
"2019-20","767","Cartersville City","SCHOOL_ALL","SCHOOL_ALL","World History","63","63","28"
"2019-20","769","Chickamauga City","0211","Gordon Lee High School","ALL Subjects","28","30","15"
"2019-20","769","Chickamauga City","0211","Gordon Lee High School","Biology","12","12","5"
"2019-20","769","Chickamauga City","0211","Gordon Lee High School","Calculus A","TFS","TFS","TFS"
"2019-20","769","Chickamauga City","0211","Gordon Lee High School","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","769","Chickamauga City","0211","Gordon Lee High School","U.S. History","16","16","9"
"2019-20","769","Chickamauga City","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","28","30","15"
"2019-20","769","Chickamauga City","SCHOOL_ALL","SCHOOL_ALL","Biology","12","12","5"
"2019-20","769","Chickamauga City","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2019-20","769","Chickamauga City","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","769","Chickamauga City","SCHOOL_ALL","SCHOOL_ALL","U.S. History","16","16","9"
"2019-20","771","Commerce City","0112","Commerce High School","ALL Subjects","88","112","52"
"2019-20","771","Commerce City","0112","Commerce High School","Biology","18","18","8"
"2019-20","771","Commerce City","0112","Commerce High School","Eng. Language & Comp","20","20","14"
"2019-20","771","Commerce City","0112","Commerce High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","771","Commerce City","0112","Commerce High School","Geography: Human","TFS","TFS","TFS"
"2019-20","771","Commerce City","0112","Commerce High School","Gov. & Pol. U.S.","40","40","13"
"2019-20","771","Commerce City","0112","Commerce High School","Psychology","TFS","TFS","TFS"
"2019-20","771","Commerce City","0112","Commerce High School","Statistics","11","11","1"
"2019-20","771","Commerce City","0112","Commerce High School","U.S. History","10","10","5"
"2019-20","771","Commerce City","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","88","112","52"
"2019-20","771","Commerce City","SCHOOL_ALL","SCHOOL_ALL","Biology","18","18","8"
"2019-20","771","Commerce City","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","20","20","14"
"2019-20","771","Commerce City","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","771","Commerce City","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","TFS","TFS","TFS"
"2019-20","771","Commerce City","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","40","40","13"
"2019-20","771","Commerce City","SCHOOL_ALL","SCHOOL_ALL","Psychology","TFS","TFS","TFS"
"2019-20","771","Commerce City","SCHOOL_ALL","SCHOOL_ALL","Statistics","11","11","1"
"2019-20","771","Commerce City","SCHOOL_ALL","SCHOOL_ALL","U.S. History","10","10","5"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","ALL Subjects","342","529","218"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Biology","82","82","34"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Calculus A","14","14","2"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Calculus BC","TFS","TFS","TFS"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Chemistry","11","11","2"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Computer Science A","TFS","TFS","TFS"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Economics: Macro","TFS","TFS","TFS"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Eng. Language & Comp","43","43","18"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Eng. Literature & Comp","16","16","14"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Environmental Science","91","91","21"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Physics 1","TFS","TFS","TFS"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Psychology","46","46","28"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","Statistics","18","18","11"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","U.S. History","85","85","34"
"2019-20","772","Dalton Public Schools","4050","Dalton High School","World History","102","102","43"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","342","529","218"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Biology","82","82","34"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Calculus A","14","14","2"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","TFS","TFS","TFS"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Chemistry","11","11","2"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","TFS","TFS","TFS"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro","TFS","TFS","TFS"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","43","43","18"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","16","16","14"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","91","91","21"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Physics 1","TFS","TFS","TFS"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Psychology","46","46","28"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","Statistics","18","18","11"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","U.S. History","85","85","34"
"2019-20","772","Dalton Public Schools","SCHOOL_ALL","SCHOOL_ALL","World History","102","102","43"
"2019-20","773","Decatur City","3050","Decatur High School","ALL Subjects","461","571","329"
"2019-20","773","Decatur City","3050","Decatur High School","Biology","TFS","TFS","TFS"
"2019-20","773","Decatur City","3050","Decatur High School","Calculus A","80","80","23"
"2019-20","773","Decatur City","3050","Decatur High School","Calculus BC","28","28","18"
"2019-20","773","Decatur City","3050","Decatur High School","Chemistry","TFS","TFS","TFS"
"2019-20","773","Decatur City","3050","Decatur High School","Computer Science A","TFS","TFS","TFS"
"2019-20","773","Decatur City","3050","Decatur High School","Computer Science Principles","20","20","13"
"2019-20","773","Decatur City","3050","Decatur High School","Eng. Language & Comp","14","14","9"
"2019-20","773","Decatur City","3050","Decatur High School","Psychology","21","21","10"
"2019-20","773","Decatur City","3050","Decatur High School","Statistics","99","99","69"
"2019-20","773","Decatur City","3050","Decatur High School","U.S. History","298","298","178"
"2019-20","773","Decatur City","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","461","571","329"
"2019-20","773","Decatur City","SCHOOL_ALL","SCHOOL_ALL","Biology","TFS","TFS","TFS"
"2019-20","773","Decatur City","SCHOOL_ALL","SCHOOL_ALL","Calculus A","80","80","23"
"2019-20","773","Decatur City","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","28","28","18"
"2019-20","773","Decatur City","SCHOOL_ALL","SCHOOL_ALL","Chemistry","TFS","TFS","TFS"
"2019-20","773","Decatur City","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","TFS","TFS","TFS"
"2019-20","773","Decatur City","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","20","20","13"
"2019-20","773","Decatur City","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","14","14","9"
"2019-20","773","Decatur City","SCHOOL_ALL","SCHOOL_ALL","Psychology","21","21","10"
"2019-20","773","Decatur City","SCHOOL_ALL","SCHOOL_ALL","Statistics","99","99","69"
"2019-20","773","Decatur City","SCHOOL_ALL","SCHOOL_ALL","U.S. History","298","298","178"
"2019-20","774","Dublin City","0211","Dublin High School","ALL Subjects","25","28","3"
"2019-20","774","Dublin City","0211","Dublin High School","Biology","TFS","TFS","TFS"
"2019-20","774","Dublin City","0211","Dublin High School","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","774","Dublin City","0211","Dublin High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","774","Dublin City","0211","Dublin High School","U.S. History","15","15","1"
"2019-20","774","Dublin City","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","25","28","3"
"2019-20","774","Dublin City","SCHOOL_ALL","SCHOOL_ALL","Biology","TFS","TFS","TFS"
"2019-20","774","Dublin City","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","774","Dublin City","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","774","Dublin City","SCHOOL_ALL","SCHOOL_ALL","U.S. History","15","15","1"
"2019-20","776","Gainesville City","3050","Gainesville High School","ALL Subjects","299","693","375"
"2019-20","776","Gainesville City","3050","Gainesville High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","776","Gainesville City","3050","Gainesville High School","Biology","31","31","17"
"2019-20","776","Gainesville City","3050","Gainesville High School","Calculus BC","25","25","20"
"2019-20","776","Gainesville City","3050","Gainesville High School","Capstone","54","54","51"
"2019-20","776","Gainesville City","3050","Gainesville High School","Capstone Research","18","18","18"
"2019-20","776","Gainesville City","3050","Gainesville High School","Chemistry","22","22","2"
"2019-20","776","Gainesville City","3050","Gainesville High School","Computer Science A","44","44","17"
"2019-20","776","Gainesville City","3050","Gainesville High School","Computer Science Principles","53","53","44"
"2019-20","776","Gainesville City","3050","Gainesville High School","Economics: Micro","26","26","2"
"2019-20","776","Gainesville City","3050","Gainesville High School","Eng. Language & Comp","55","55","27"
"2019-20","776","Gainesville City","3050","Gainesville High School","Eng. Literature & Comp","30","30","13"
"2019-20","776","Gainesville City","3050","Gainesville High School","Environmental Science","14","14","5"
"2019-20","776","Gainesville City","3050","Gainesville High School","European History","70","70","25"
"2019-20","776","Gainesville City","3050","Gainesville High School","Geography: Human","64","64","28"
"2019-20","776","Gainesville City","3050","Gainesville High School","Gov. & Pol. U.S.","42","42","19"
"2019-20","776","Gainesville City","3050","Gainesville High School","Physics 1","TFS","TFS","TFS"
"2019-20","776","Gainesville City","3050","Gainesville High School","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","776","Gainesville City","3050","Gainesville High School","Psychology","23","23","6"
"2019-20","776","Gainesville City","3050","Gainesville High School","Statistics","23","23","12"
"2019-20","776","Gainesville City","3050","Gainesville High School","U.S. History","21","21","12"
"2019-20","776","Gainesville City","3050","Gainesville High School","World History","71","71","51"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","299","693","375"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Biology","31","31","17"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","25","25","20"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Capstone","54","54","51"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Capstone Research","18","18","18"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Chemistry","22","22","2"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","44","44","17"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","53","53","44"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","26","26","2"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","55","55","27"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","30","30","13"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","14","14","5"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","European History","70","70","25"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","64","64","28"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","42","42","19"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Physics 1","TFS","TFS","TFS"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Psychology","23","23","6"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","Statistics","23","23","12"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","U.S. History","21","21","12"
"2019-20","776","Gainesville City","SCHOOL_ALL","SCHOOL_ALL","World History","71","71","51"
"2019-20","779","Jefferson City","0174","Jefferson High School","ALL Subjects","223","407","255"
"2019-20","779","Jefferson City","0174","Jefferson High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","779","Jefferson City","0174","Jefferson High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","779","Jefferson City","0174","Jefferson High School","Biology","16","16","11"
"2019-20","779","Jefferson City","0174","Jefferson High School","Calculus A","TFS","TFS","TFS"
"2019-20","779","Jefferson City","0174","Jefferson High School","Calculus BC","21","21","13"
"2019-20","779","Jefferson City","0174","Jefferson High School","Chemistry","TFS","TFS","TFS"
"2019-20","779","Jefferson City","0174","Jefferson High School","Computer Science A","TFS","TFS","TFS"
"2019-20","779","Jefferson City","0174","Jefferson High School","Computer Science Principles","TFS","TFS","TFS"
"2019-20","779","Jefferson City","0174","Jefferson High School","Economics: Micro","30","30","15"
"2019-20","779","Jefferson City","0174","Jefferson High School","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","779","Jefferson City","0174","Jefferson High School","Eng. Literature & Comp","29","29","21"
"2019-20","779","Jefferson City","0174","Jefferson High School","Environmental Science","17","17","11"
"2019-20","779","Jefferson City","0174","Jefferson High School","Gov. & Pol. U.S.","33","33","22"
"2019-20","779","Jefferson City","0174","Jefferson High School","Physics 1","51","51","15"
"2019-20","779","Jefferson City","0174","Jefferson High School","Physics 2","TFS","TFS","TFS"
"2019-20","779","Jefferson City","0174","Jefferson High School","Psychology","44","44","31"
"2019-20","779","Jefferson City","0174","Jefferson High School","Spanish Language","17","17","15"
"2019-20","779","Jefferson City","0174","Jefferson High School","Statistics","27","27","18"
"2019-20","779","Jefferson City","0174","Jefferson High School","U.S. History","71","71","46"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","223","407","255"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Biology","16","16","11"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","21","21","13"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Chemistry","TFS","TFS","TFS"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","TFS","TFS","TFS"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","TFS","TFS","TFS"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","30","30","15"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","29","29","21"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","17","17","11"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","33","33","22"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Physics 1","51","51","15"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Physics 2","TFS","TFS","TFS"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Psychology","44","44","31"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Spanish Language","17","17","15"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","Statistics","27","27","18"
"2019-20","779","Jefferson City","SCHOOL_ALL","SCHOOL_ALL","U.S. History","71","71","46"
"2019-20","781","Marietta City","0101","Marietta High School","ALL Subjects","165","181","131"
"2019-20","781","Marietta City","0101","Marietta High School","Calculus A","TFS","TFS","TFS"
"2019-20","781","Marietta City","0101","Marietta High School","French Language","TFS","TFS","TFS"
"2019-20","781","Marietta City","0101","Marietta High School","Geography: Human","TFS","TFS","TFS"
"2019-20","781","Marietta City","0101","Marietta High School","Music Theory","TFS","TFS","TFS"
"2019-20","781","Marietta City","0101","Marietta High School","Spanish Language","35","35","30"
"2019-20","781","Marietta City","0101","Marietta High School","Statistics","21","21","5"
"2019-20","781","Marietta City","0101","Marietta High School","World History","106","106","86"
"2019-20","781","Marietta City","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","165","181","131"
"2019-20","781","Marietta City","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2019-20","781","Marietta City","SCHOOL_ALL","SCHOOL_ALL","French Language","TFS","TFS","TFS"
"2019-20","781","Marietta City","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","TFS","TFS","TFS"
"2019-20","781","Marietta City","SCHOOL_ALL","SCHOOL_ALL","Music Theory","TFS","TFS","TFS"
"2019-20","781","Marietta City","SCHOOL_ALL","SCHOOL_ALL","Spanish Language","35","35","30"
"2019-20","781","Marietta City","SCHOOL_ALL","SCHOOL_ALL","Statistics","21","21","5"
"2019-20","781","Marietta City","SCHOOL_ALL","SCHOOL_ALL","World History","106","106","86"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","ALL Subjects","42","57","31"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","Art History","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","Biology","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","Calculus A","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","Computer Science A","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","Economics: Micro","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","Environmental Science","10","10","5"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","Geography: Human","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","Psychology","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","Statistics","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","U.S. History","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","World History","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","42","57","31"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","SCHOOL_ALL","SCHOOL_ALL","Art History","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","SCHOOL_ALL","SCHOOL_ALL","Biology","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","10","10","5"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","7820412","State Charter Schools- Georgia Connections Academy","SCHOOL_ALL","SCHOOL_ALL","Psychology","TFS","TFS","TFS"
