"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2020-21","667","Gwinnett County","0185","Shiloh High School","All Students","Composite",1295349,12574,"1292","46",20.3,22.9,23.5,19.3
"2020-21","603","Bacon County","0302","Bacon County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","603","Bacon County","0302","Bacon County High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","644","DeKalb County","4053","Clarkston High School","All Students","Reading",1295349,12574,"448","TFS",20.9,23.8,23.3,
"2020-21","653","Emanuel County","2050","Emanuel County Institute","All Students","Reading",1295349,12574,"18","TFS",20.9,23.8,19.1,
"2020-21","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Science",1295349,12574,"76","TFS",20.4,22.7,21.7,
"2020-21","628","Cherokee County","0106","Creekview High School","All Students","Science",1295349,12574,"549","93",20.4,22.7,23.8,23
"2020-21","628","Cherokee County","0106","Creekview High School","All Students","Composite",1295349,12574,"549","93",20.3,22.9,23.8,23.3
"2020-21","644","DeKalb County","2055","Druid Hills High School","All Students","English",1295349,12575,"448","36",19.6,22.5,22.5,23.3
"2020-21","648","Douglas County","0212","New Manchester High School","All Students","Mathematics",1295349,12574,"196","39",19.9,22,19,17.3
"2020-21","648","Douglas County","0212","New Manchester High School","All Students","Reading",1295349,12574,"196","39",20.9,23.8,21,19.4
"2020-21","738","Toombs County","0192","Toombs County High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","738","Toombs County","0192","Toombs County High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","747","Walton County","0199","Loganville High School","All Students","Reading",1295349,12574,"66","39",20.9,23.8,22.8,22.3
"2020-21","644","DeKalb County","0407","Dekalb Early College Academy","All Students","Mathematics",1295349,12574,"448","TFS",19.9,22,21.2,
"2020-21","659","Franklin County","3050","Franklin County High School","All Students","English",1295349,12575,"10","10",19.6,22.5,20.8,20.8
"2020-21","659","Franklin County","3050","Franklin County High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","659","Franklin County","3050","Franklin County High School","All Students","Science",1295349,12574,"10","10",20.4,22.7,21.7,21.7
"2020-21","773","Decatur City","3050","Decatur High School","All Students","English",1295349,12575,"64","64",19.6,22.5,25.7,25.7
"2020-21","667","Gwinnett County","0195","Collins Hill High School","All Students","English",1295349,12575,"1292","51",19.6,22.5,22.8,22.7
"2020-21","667","Gwinnett County","0195","Collins Hill High School","All Students","Mathematics",1295349,12574,"1292","51",19.9,22,23.2,24.1
"2020-21","676","Houston County","2052","Northside High School","All Students","Mathematics",1295349,12574,"173","31",19.9,22,22,21.9
"2020-21","678","Jackson County","0191","Jackson County Comprehensive High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","618","Butts County","0190","Jackson High School","All Students","Composite",1295349,12574,"32","32",20.3,22.9,22.2,22.2
"2020-21","657","Floyd County","0401","Armuchee High School","All Students","Writing Subscore",463733,2516,"25","TFS",6.4,6.9,7,
"2020-21","667","Gwinnett County","0176","Parkview High School","All Students","Mathematics",1295349,12574,"1292","90",19.9,22,23.2,23.7
"2020-21","667","Gwinnett County","0176","Parkview High School","All Students","Writing Subscore",463733,2516,"244","20",6.4,6.9,7.4,8.2
"2020-21","667","Gwinnett County","0176","Parkview High School","All Students","Reading",1295349,12574,"1292","90",20.9,23.8,24,24.1
"2020-21","660","Fulton County","4062","North Springs High School","All Students","English",1295349,12575,"1314","46",19.6,22.5,25.5,24.4
"2020-21","701","Mitchell County","0105","Baconton Community Charter School","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
"2020-21","748","Ware County","0195","Ware County High School","All Students","Reading",1295349,12574,"17","17",20.9,23.8,19.3,19.3
"2020-21","748","Ware County","0195","Ware County High School","All Students","Mathematics",1295349,12574,"17","17",19.9,22,18.4,18.4
"2020-21","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Science",1295349,12574,"76","TFS",20.4,22.7,21.7,
"2020-21","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Reading",1295349,12574,"76","TFS",20.9,23.8,23.2,
"2020-21","781","Marietta City","0101","Marietta High School","All Students","Mathematics",1295349,12574,"61","61",19.9,22,21.8,21.8
"2020-21","636","Columbia County","0189","Lakeside High School","All Students","Mathematics",1295349,12574,"174","54",19.9,22,23,24.9
"2020-21","663","Glynn County","4752","Glynn Academy","All Students","Mathematics",1295349,12574,"161","107",19.9,22,20,20.6
"2020-21","689","Liberty County","0192","Liberty County High School","All Students","Writing Subscore",463733,2516,"12","TFS",6.4,6.9,6.6,
"2020-21","689","Liberty County","0192","Liberty County High School","All Students","Science",1295349,12574,"41","16",20.4,22.7,20,22.3
"2020-21","707","Newton County","0206","Alcovy High School","All Students","Writing Subscore",463733,2516,"15","TFS",6.4,6.9,6.5,
"2020-21","715","Polk County","5050","Cedartown High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","718","Quitman County","0110","Quitman County High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","657","Floyd County","5050","Coosa High School","All Students","Mathematics",1295349,12574,"112","18",19.9,22,20.3,18.7
"2020-21","715","Polk County","0102","Rockmart High School","All Students","Mathematics",1295349,12574,"32","15",19.9,22,20.9,23.8
"2020-21","671","Haralson County","3050","Haralson County High School","All Students","Composite",1295349,12574,"12","12",20.3,22.9,20.7,20.7
"2020-21","671","Haralson County","3050","Haralson County High School","All Students","Reading",1295349,12574,"12","12",20.9,23.8,21.5,21.5
"2020-21","671","Haralson County","3050","Haralson County High School","All Students","Science",1295349,12574,"12","12",20.4,22.7,21.1,21.1
"2020-21","744","Union County","0101","Union County High School","All Students","Reading",1295349,12574,"12","11",20.9,23.8,23.9,23.6
"2020-21","761","Atlanta Public Schools","0212","KIPP Atlanta Collegiate Academy","All Students","Composite",1295349,12574,"303","110",20.3,22.9,20,16.6
"2020-21","710","Paulding County","0109","North Paulding High School","All Students","Science",1295349,12574,"164","69",20.4,22.7,21,21.1
"2020-21","710","Paulding County","0109","North Paulding High School","All Students","Composite",1295349,12574,"164","69",20.3,22.9,20.9,21
"2020-21","721","Richmond County","0100","Cross Creek High School","All Students","Composite",1295349,12574,"67","TFS",20.3,22.9,21.1,
"2020-21","697","McDuffie County","0192","Thomson High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","667","Gwinnett County","2558","South Gwinnett High School","All Students","English",1295349,12575,"1292","25",19.6,22.5,22.8,17.9
"2020-21","750","Washington County","1052","Washington County High School","All Students","Science",1295349,12574,"25","25",20.4,22.7,17.8,17.8
"2020-21","622","Carroll County","0189","Temple High School","All Students","Reading",1295349,12574,"80","TFS",20.9,23.8,21,
"2020-21","669","Hall County","4752","Johnson High School","All Students","Composite",1295349,12574,"93","18",20.3,22.9,22.4,20.4
"2020-21","633","Cobb County","1064","McEachern High School","All Students","Mathematics",1295349,12574,"1219","40",19.9,22,23.4,18
"2020-21","608","Bartow County","0114","Cass High School","All Students","Writing Subscore",463733,2516,"18","10",6.4,6.9,6.4,6.9
"2020-21","608","Bartow County","0114","Cass High School","All Students","Mathematics",1295349,12574,"68","31",19.9,22,20.2,19.7
"2020-21","761","Atlanta Public Schools","0106","Early College High School at Carver","All Students","Composite",1295349,12574,"303","TFS",20.3,22.9,20,
"2020-21","611","Bibb County","0204","Rutland High School","All Students","Reading",1295349,12574,"24","TFS",20.9,23.8,19.7,
"2020-21","612","Bleckley County","0105","Bleckley County High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","707","Newton County","0295","Eastside High School","All Students","Mathematics",1295349,12574,"84","34",19.9,22,18.5,20
"2020-21","707","Newton County","0295","Eastside High School","All Students","Writing Subscore",463733,2516,"15","TFS",6.4,6.9,6.5,
"2020-21","723","Schley County","0101","Schley Middle High School","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","All Students","English",1295349,12575,"24","13",19.6,22.5,18,20.9
"2020-21","759","Worth County","0176","Worth County High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","633","Cobb County","0103","Kell High School","All Students","Science",1295349,12574,"1219","38",20.4,22.7,23.9,23.3
"2020-21","633","Cobb County","0103","Kell High School","All Students","Reading",1295349,12574,"1219","38",20.9,23.8,25.3,23.8
"2020-21","633","Cobb County","0103","Kell High School","All Students","Mathematics",1295349,12574,"1219","38",19.9,22,23.4,22.1
"2020-21","785","Rome City","0193","Rome High School","All Students","Composite",1295349,12574,"56","56",20.3,22.9,21.6,21.6
"2020-21","679","Jasper County","0108","Jasper County High School","All Students","Reading",1295349,12574,"14","14",20.9,23.8,19.9,19.9
"2020-21","776","Gainesville City","3050","Gainesville High School","All Students","English",1295349,12575,"19","19",19.6,22.5,21.6,21.6
"2020-21","625","Savannah-Chatham County","2052","Beach High School","All Students","Writing Subscore",463733,2516,"19","TFS",6.4,6.9,6.6,
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Mathematics",1295349,12574,"196","17",19.9,22,19,17.6
"2020-21","633","Cobb County","0188","Pope High School","All Students","Science",1295349,12574,"1219","109",20.4,22.7,23.9,25
"2020-21","732","Tattnall County","0194","Tattnall County High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","732","Tattnall County","0194","Tattnall County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","732","Tattnall County","0194","Tattnall County High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","660","Fulton County","0198","Centennial High School","All Students","Composite",1295349,12574,"1314","67",20.3,22.9,25.3,24.9
"2020-21","660","Fulton County","0198","Centennial High School","All Students","Writing Subscore",463733,2516,"232","11",6.4,6.9,7.5,7.5
"2020-21","761","Atlanta Public Schools","0515","Charles Drew Charter School JA/SA","All Students","Composite",1295349,12574,"303","16",20.3,22.9,20,19.9
"2020-21","664","Gordon County","0286","Gordon Central High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","793","Vidalia City","0273","Vidalia Comprehensive High School","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
"2020-21","793","Vidalia City","0273","Vidalia Comprehensive High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","710","Paulding County","0106","South Paulding High School","All Students","Composite",1295349,12574,"164","26",20.3,22.9,20.9,21.7
"2020-21","673","Hart County","3050","Hart County High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","761","Atlanta Public Schools","0708","Therrell School of Health and Science - C","All Students","Writing Subscore",463733,2516,"150","TFS",6.4,6.9,6,
"2020-21","611","Bibb County","0198","Westside High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","667","Gwinnett County","4052","Dacula High School","All Students","English",1295349,12575,"1292","36",19.6,22.5,22.8,19.3
"2020-21","667","Gwinnett County","1018","Lanier High School","All Students","Mathematics",1295349,12574,"1292","51",19.9,22,23.2,21.5
"2020-21","669","Hall County","1552","East Hall High School","All Students","Reading",1295349,12574,"93","TFS",20.9,23.8,22.9,
"2020-21","669","Hall County","1552","East Hall High School","All Students","Science",1295349,12574,"93","TFS",20.4,22.7,22.5,
"2020-21","665","Grady County","1050","Cairo High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","English",1295349,12575,"1292","94",19.6,22.5,22.8,24.2
"2020-21","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Writing Subscore",463733,2516,"244","20",6.4,6.9,7.4,7.6
"2020-21","650","Echols County","1050","Echols County High School","All Students","Science",1295349,12574,"12","12",20.4,22.7,19.1,19.1
"2020-21","676","Houston County","4056","Warner Robins High School","All Students","Writing Subscore",463733,2516,"30","TFS",6.4,6.9,7.1,
"2020-21","631","Clayton County","2052","North Clayton High School","All Students","Mathematics",1295349,12574,"159","TFS",19.9,22,18.3,
"2020-21","631","Clayton County","2052","North Clayton High School","All Students","Reading",1295349,12574,"159","TFS",20.9,23.8,20.2,
"2020-21","644","DeKalb County","5052","Chamblee Charter High School","All Students","Science",1295349,12574,"448","29",20.4,22.7,22.1,26
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","Mathematics",1295349,12574,"33","TFS",19.9,22,17.7,
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","Reading",1295349,12574,"33","TFS",20.9,23.8,20.3,
"2020-21","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","All Students","Reading",1295349,12574,"204","29",20.9,23.8,22.7,22.8
"2020-21","633","Cobb County","3056","South Cobb High School","All Students","English",1295349,12575,"1219","44",19.6,22.5,24.2,19.4
"2020-21","667","Gwinnett County","0105","Mill Creek High School","All Students","English",1295349,12575,"1292","104",19.6,22.5,22.8,22
"2020-21","667","Gwinnett County","0105","Mill Creek High School","All Students","Science",1295349,12574,"1292","104",20.4,22.7,23.4,23.1
"2020-21","667","Gwinnett County","0105","Mill Creek High School","All Students","Writing Subscore",463733,2516,"244","16",6.4,6.9,7.4,7.9
