"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","TEST_CMPNT_TYP_NM","NUMBER_OF_STUDENTS_TESTED","NUMBER_TESTS_TAKEN","NOTESTS_3ORHIGHER"
"2020-21","724","Screven County","4052","Screven County High School","U.S. History","15","15","10"
"2020-21","724","Screven County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","42","61","46"
"2020-21","724","Screven County","SCHOOL_ALL","SCHOOL_ALL","Biology","TFS","TFS","TFS"
"2020-21","724","Screven County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","11","11","9"
"2020-21","724","Screven County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","10","10","7"
"2020-21","724","Screven County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","TFS","TFS","TFS"
"2020-21","724","Screven County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2020-21","724","Screven County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","15","15","10"
"2020-21","725","Seminole County","0196","Seminole County Middle/High School","ALL Subjects","57","77","6"
"2020-21","725","Seminole County","0196","Seminole County Middle/High School","Calculus A","16","16",""
"2020-21","725","Seminole County","0196","Seminole County Middle/High School","Eng. Language & Comp","15","15","4"
"2020-21","725","Seminole County","0196","Seminole County Middle/High School","Eng. Literature & Comp","25","25","1"
"2020-21","725","Seminole County","0196","Seminole County Middle/High School","U.S. History","TFS","TFS","TFS"
"2020-21","725","Seminole County","0196","Seminole County Middle/High School","World History","13","13",""
"2020-21","725","Seminole County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","57","77","6"
"2020-21","725","Seminole County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","16","16",""
"2020-21","725","Seminole County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","15","15","4"
"2020-21","725","Seminole County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","25","25","1"
"2020-21","725","Seminole County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","TFS","TFS","TFS"
"2020-21","725","Seminole County","SCHOOL_ALL","SCHOOL_ALL","World History","13","13",""
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","ALL Subjects","81","171","74"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Biology","12","12","3"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Calculus A","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Chemistry","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Economics: Macro","16","16","7"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Economics: Micro","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Eng. Language & Comp","12","12","9"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Environmental Science","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","European History","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Geography: Human","12","12","3"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Gov. & Pol. U.S.","15","15","6"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Music Theory","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Physics 1","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Psychology","11","11","3"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","Statistics","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","U.S. History","15","15","10"
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","World History","18","18","8"
"2020-21","726","Griffin-Spalding County","0187","Griffin High School","ALL Subjects","40","40","6"
"2020-21","726","Griffin-Spalding County","0187","Griffin High School","Psychology","10","10",""
"2020-21","726","Griffin-Spalding County","0187","Griffin High School","U.S. History","17","17","1"
"2020-21","726","Griffin-Spalding County","0187","Griffin High School","World History","13","13","5"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","121","211","80"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Biology","12","12","3"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro","16","16","7"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","12","12","9"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","European History","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","12","12","3"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","15","15","6"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Music Theory","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Physics 1","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Psychology","21","21","3"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","Statistics","TFS","TFS","TFS"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","32","32","11"
"2020-21","726","Griffin-Spalding County","SCHOOL_ALL","SCHOOL_ALL","World History","31","31","13"
"2020-21","727","Stephens County","5050","Stephens County High School","ALL Subjects","62","95","42"
"2020-21","727","Stephens County","5050","Stephens County High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2020-21","727","Stephens County","5050","Stephens County High School","Biology","11","11","9"
"2020-21","727","Stephens County","5050","Stephens County High School","Calculus A","TFS","TFS","TFS"
"2020-21","727","Stephens County","5050","Stephens County High School","Chemistry","11","11",""
"2020-21","727","Stephens County","5050","Stephens County High School","Eng. Language & Comp","10","10","5"
"2020-21","727","Stephens County","5050","Stephens County High School","Eng. Literature & Comp","11","11","3"
"2020-21","727","Stephens County","5050","Stephens County High School","Environmental Science","14","14","11"
"2020-21","727","Stephens County","5050","Stephens County High School","Gov. & Pol. U.S.","19","19","4"
"2020-21","727","Stephens County","5050","Stephens County High School","U.S. History","14","14","6"
"2020-21","727","Stephens County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","62","95","42"
"2020-21","727","Stephens County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","TFS","TFS","TFS"
"2020-21","727","Stephens County","SCHOOL_ALL","SCHOOL_ALL","Biology","11","11","9"
"2020-21","727","Stephens County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2020-21","727","Stephens County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","11","11",""
"2020-21","727","Stephens County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","10","10","5"
"2020-21","727","Stephens County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","11","11","3"
"2020-21","727","Stephens County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","14","14","11"
"2020-21","727","Stephens County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","19","19","4"
"2020-21","727","Stephens County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","14","14","6"
"2020-21","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","ALL Subjects","73","91","11"
"2020-21","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","Calculus BC","TFS","TFS","TFS"
"2020-21","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","Eng. Language & Comp","27","27","4"
"2020-21","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","Eng. Literature & Comp","15","15",""
"2020-21","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","Gov. & Pol. U.S.","29","29","2"
"2020-21","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","U.S. History","19","19","5"
"2020-21","729","Sumter County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","73","91","11"
"2020-21","729","Sumter County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","TFS","TFS","TFS"
"2020-21","729","Sumter County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","27","27","4"
"2020-21","729","Sumter County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","15","15",""
"2020-21","729","Sumter County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","29","29","2"
"2020-21","729","Sumter County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","19","19","5"
"2020-21","732","Tattnall County","0194","Tattnall County High School","ALL Subjects","87","87","6"
"2020-21","732","Tattnall County","0194","Tattnall County High School","U.S. History","19","19","2"
"2020-21","732","Tattnall County","0194","Tattnall County High School","World History","68","68","4"
"2020-21","732","Tattnall County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","87","87","6"
"2020-21","732","Tattnall County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","19","19","2"
"2020-21","732","Tattnall County","SCHOOL_ALL","SCHOOL_ALL","World History","68","68","4"
"2020-21","734","Telfair County","0201","Telfair County High School","ALL Subjects","16","16","2"
"2020-21","734","Telfair County","0201","Telfair County High School","World History","16","16","2"
"2020-21","734","Telfair County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","16","16","2"
"2020-21","734","Telfair County","SCHOOL_ALL","SCHOOL_ALL","World History","16","16","2"
"2020-21","736","Thomas County","0191","Thomas County Central High School","ALL Subjects","143","240","185"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Art History","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Art: Studio 3-D Design","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Biology","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Calculus BC","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Capstone","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Chemistry","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Computer Science A","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Eng. Language & Comp","37","37","29"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Environmental Science","11","11","7"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Geography: Human","12","12","11"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Gov. & Pol. U.S.","59","59","46"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Music Theory","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Physics 1","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Psychology","25","25","22"
"2020-21","736","Thomas County","0191","Thomas County Central High School","Statistics","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","U.S. History","TFS","TFS","TFS"
"2020-21","736","Thomas County","0191","Thomas County Central High School","World History","37","37","33"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","143","240","185"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Art History","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 3-D Design","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Biology","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Capstone","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","37","37","29"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","11","11","7"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","12","12","11"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","59","59","46"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Music Theory","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Physics 1","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Psychology","25","25","22"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","Statistics","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","TFS","TFS","TFS"
"2020-21","736","Thomas County","SCHOOL_ALL","SCHOOL_ALL","World History","37","37","33"
"2020-21","737","Tift County","3052","Northeast Middle School","ALL Subjects","217","316","157"
"2020-21","737","Tift County","3052","Northeast Middle School","Biology","15","15","13"
"2020-21","737","Tift County","3052","Northeast Middle School","Economics: Macro","21","21","8"
"2020-21","737","Tift County","3052","Northeast Middle School","Eng. Language & Comp","71","71","45"
"2020-21","737","Tift County","3052","Northeast Middle School","Eng. Literature & Comp","12","12","9"
"2020-21","737","Tift County","3052","Northeast Middle School","Environmental Science","55","55","19"
"2020-21","737","Tift County","3052","Northeast Middle School","European History","TFS","TFS","TFS"
"2020-21","737","Tift County","3052","Northeast Middle School","Music Theory","TFS","TFS","TFS"
"2020-21","737","Tift County","3052","Northeast Middle School","Physics 1","TFS","TFS","TFS"
"2020-21","737","Tift County","3052","Northeast Middle School","Psychology","TFS","TFS","TFS"
