SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,2018-19 5 year grad rate PROGRAM_TOTAL,2018-19 5 year grad rate PROGRAM_PERCENT,2018-19 5 year grad rate TOTAL_COUNT,2019-20 5 year grad rate PROGRAM_TOTAL,2019-20 5 year grad rate PROGRAM_PERCENT,2019-20 5 year grad rate TOTAL_COUNT,2020-21 5 year grad rate PROGRAM_TOTAL,2020-21 5 year grad rate PROGRAM_PERCENT,2020-21 5 year grad rate TOTAL_COUNT,2018-19 Attendance STUDENT_COUNT_ALL,2018-19 Attendance FIVE_OR_FEWER_PERCENT_ALL,2018-19 Attendance SIX_TO_FIFTEEN_PERCENT_ALL,2018-19 Attendance OVER_15_PERCENT_ALL,2018-19 Attendance CHRONIC_ABSENT_PERC_ALL,2019-20 Attendance STUDENT_COUNT_ALL,2019-20 Attendance FIVE_OR_FEWER_PERCENT_ALL,2019-20 Attendance SIX_TO_FIFTEEN_PERCENT_ALL,2019-20 Attendance OVER_15_PERCENT_ALL,2019-20 Attendance CHRONIC_ABSENT_PERC_ALL,2020-21 Attendance  STUDENT_COUNT_ALL,2020-21 Attendance FIVE_OR_FEWER_PERCENT_ALL,2020-21 Attendance SIX_TO_FIFTEEN_PERCENT_ALL,2020-21 Attendance OVER_15_PERCENT_ALL,2020-21 Attendance CHRONIC_ABSENT_PERC_ALL,2018-19 Completers PROGRAM_TOTAL,2019-20 Completers PROGRAM_TOTAL,2021-22 Completers PROGRAM_TOTAL,2018-19_Debt Services_x,2018-19_General Administration_x,2018-19_Instruction_x,2018-19_Instructional Support_x,2018-19_Maintenance and Operations_x,2018-19_Media_x,2018-19_Pupil Services_x,2018-19_Renovation and Capital Projects_x,2018-19_School Administration_x,2018-19_School food Services_x,2018-19_Transportation_x,2018-19_Debt Services_y,2018-19_General Administration_y,2018-19_Instruction_y,2018-19_Instructional Support_y,2018-19_Maintenance and Operations_y,2018-19_Media_y,2018-19_Pupil Services_y,2018-19_Renovation and Capital Projects_y,2018-19_School Administration_y,2018-19_School food Services_y,2018-19_Transportation_y,2019-20_Debt Services_x,2019-20_General Administration_x,2019-20_Instruction_x,2019-20_Instructional Support_x,2019-20_Maintenance and Operations_x,2019-20_Media_x,2019-20_Pupil Services_x,2019-20_Renovation and Capital Projects_x,2019-20_School Administration_x,2019-20_School food Services_x,2019-20_Transportation_x,2019-20_Debt Services_y,2019-20_General Administration_y,2019-20_Instruction_y,2019-20_Instructional Support_y,2019-20_Maintenance and Operations_y,2019-20_Media_y,2019-20_Pupil Services_y,2019-20_Renovation and Capital Projects_y,2019-20_School Administration_y,2019-20_School food Services_y,2019-20_Transportation_y,2020-21_Debt Services_x,2020-21_General Administration_x,2020-21_Instruction_x,2020-21_Instructional Support_x,2020-21_Maintenance and Operations_x,2020-21_Media_x,2020-21_Pupil Services_x,2020-21_Renovation and Capital Projects_x,2020-21_School Administration_x,2020-21_School food Services_x,2020-21_Transportation_x,2020-21_Debt Services_y,2020-21_General Administration_y,2020-21_Instruction_y,2020-21_Instructional Support_y,2020-21_Maintenance and Operations_y,2020-21_Media_y,2020-21_Pupil Services_y,2020-21_Renovation and Capital Projects_y,2020-21_School Administration_y,2020-21_School food Services_y,2020-21_Transportation_y,2018-19 SAT DSTRCT_AVG_SCORE_VAL,2019-20 SAT_DSTRCT_AVG_SCORE_VAL,2020-21 DSTRCT_AVG_SCORE_VAL
706,Muscogee County,1997,87.59,2280,1897,89.69,2115,1828,91.91,1989,34819,46,39.3,14.7,17.1,33878,60,31.6,8.5,9.4,32403,59,23.6,17.4,18.6,1911,1905,1738,0,4976148.05,188672508.5,14789356.51,28593453.91,5209257.95,9718910.07,0,20622237.5,0,15688587.59,0,159.78,6058.07,474.87,918.1,167.26,312.06,0,662.16,0,503.74,60302.52,4944650.24,200925060.6,15130213.33,29662543.65,5417160.45,9833625.79,0,20655512.37,0,14239476.45,1.94,159.2,6468.93,487.13,955.01,174.41,316.6,0,665.02,0,458.45,60302.52,4559619.23,187254071.8,14099648.19,24421398.15,5146926.37,10508803.51,0,19879837.63,0,12388672.2,2,151.22,6210.13,467.6,809.92,170.69,348.52,0,659.3,0,410.86,1028,1035,1111
707,Newton County,1329,89.08,1492,1356,90.34,1501,1229,91.1,1349,21164,45.5,40.4,14.1,14.3,20675,56,35.3,8.7,9.2,19595,54.9,25.9,19.2,20,1324,1370,1270,0,2414475.87,124271469.6,7339171.84,15109007,2626440.59,4246709.67,0,12689990.31,100339.5,11147568.28,0,125.32,6450.3,380.94,784.23,136.33,220.43,0,658.67,5.21,578.61,0,2676906.86,123294954.2,11410307.59,16682367.37,2699456.6,8891199.7,0,13399659.9,107289.54,11389361.91,0,140.03,6449.49,596.87,872.65,141.21,465.09,0,700.93,5.61,595.77,0,2778094.45,121680626.4,10426665.81,14481036.94,2646649.05,9349707.02,0,13413139.3,115179.07,9652371.53,0,150.98,6613.08,566.67,787.01,143.84,508.14,0,728.97,6.26,524.59,972,976,1009
708,Oconee County,591,98.99,597,595,97.86,608,626,98.58,635,8258,63.1,31.5,5.4,4.7,8342,72.1,24.7,3.2,2.8,8516,41.8,39,19.3,16.3,593,603,608,29870.4,1226298.51,53138813.34,1797877.76,5668550.45,1304553.14,2556242.84,0,5430394.07,336487.7,4555299.4,3.69,151.54,6566.83,222.18,700.51,161.22,315.9,0,671.08,41.58,562.94,7441.66,1220690.24,56943462.64,1903579.28,6489336.92,1104612.9,2603222.56,0,5617492.38,207710.65,4189726,0.91,149.08,6954.5,232.48,792.54,134.91,317.93,0,686.06,25.37,511.69,0,1319023.21,57532102.61,1857070.27,6114090.83,1050883.56,2679498.65,0,5619878.05,229675.04,3663539.85,0,159.38,6951.68,224.39,738.77,126.98,323.77,0,679.06,27.75,442.67,1132,1116,1127
709,Oglethorpe County,129,95.56,135,135,96.43,140,130,94.89,137,2166,41.8,44.9,13.3,12.5,2153,56.4,36,7.6,7.1,2195,40.8,36.3,23,22.4,127,137,132,0,698428.64,14365879.59,754409.33,1639270.32,384200.16,805352.71,0,1548534.87,15433.82,1644316.71,0,337.41,6940.04,364.45,791.92,185.6,389.06,0,748.08,7.46,794.36,0,715901.64,14580215.26,1107006.77,1764307.23,389313.81,799540.34,0,1625008.85,15536.5,1479335.3,0,340.1,6926.47,525.89,838.15,184.95,379.83,0,771.98,7.38,702.77,0,727776.42,14412320.59,1031194.13,1785824.22,363822.18,824143.39,0,1597079.28,15885.73,1535196.63,0,344.92,6830.48,488.72,846.36,172.43,390.59,0,756.91,7.53,727.58,1016,1043,1047
710,Paulding County,2118,91.65,2311,2083,91.92,2266,2237,91.16,2454,32244,46.3,39.9,13.8,13.8,32432,52.1,38.9,9,8.1,31991,49.8,34.3,15.9,14.2,2133,2114,2224,0,2760324.68,187466273.4,13707379.08,20256406.97,4842216.66,9876483.02,0,18360584.11,128980.24,15467518.31,0,92.16,6258.68,457.63,676.27,161.66,329.73,0,612.98,4.31,516.39,0,3098868.72,202338217.5,15187818.91,19204736.15,5063839.67,10795556.81,0,19716073.6,133792.08,15758308.61,0,101.4,6620.8,496.97,628.41,165.7,353.25,0,645.14,4.38,515.63,0,3341159.49,198941591.6,14786647.96,19267495.89,5055573.22,11937863.11,0,19700540.84,122153.16,15433331.1,0,111.31,6627.63,492.61,641.89,168.42,397.7,0,656.31,4.07,514.15,1025,1023,1060
711,Peach County,221,85.66,258,226,88.28,256,196,87.5,224,3829,45.3,40.5,14.2,13.9,3892,58.1,33.6,8.3,9.2,3862,42.6,35.2,22.1,23.1,218,225,186,0,1297101.77,19148237.81,1246244.95,3130289.65,572860.75,1219028.94,0,2308203.48,22186.18,2223549.83,0,366.93,5416.76,352.54,885.51,162.05,344.85,0,652.96,6.28,629.01,0,1309853.66,21000555.33,1077924.98,3181961.22,553998.54,1575251.14,0,2471487.35,22879.61,1950565.55,0,360.15,5774.14,296.38,874.89,152.32,433.12,0,679.54,6.29,536.31,0,1505302.88,20577640.02,920190.32,2684083.25,582502.13,1667258.94,0,1969354.75,24712.56,1832273.59,0,420.12,5743.13,256.82,749.12,162.57,465.32,0,549.64,6.9,511.38,963,929,1039
784,Pelham City,75,83.33,90,103,88.79,116,86,83.5,103,1463,58.8,34.8,6.4,6.8,1438,66,29.5,4.5,5.4,1393,72.4,23.3,4.4,5.3,79,104,82,0,533218.84,8564976.14,404745.81,1050092.3,168286.26,428233.2,0,1159627.12,11823.94,435752.8,0,391.5,6288.53,297.17,770.99,123.56,314.41,0,851.41,8.68,319.94,0,505707.96,9579493.66,419323.76,1096092.21,164040.36,476566.99,0,1201518.76,12853.49,515463.33,0,368.59,6982.14,305.63,798.9,119.56,347.35,0,875.74,9.37,375.7,0,524074.63,9109326.5,395721.54,891718.48,160378.39,456062.52,0,1026230.59,14070.5,450123.07,0,391.98,6813.26,295.98,666.95,119.95,341.11,0,767.56,10.52,336.67,972,955,955
712,Pickens County,281,93.98,299,298,95.82,311,285,96.61,295,4565,43,41.9,15.2,14.8,4470,55,36.6,8.3,8.6,4405,57.9,32.5,9.7,10.9,281,301,244,0,1036224.32,29746784.28,2506596.1,3939848.6,900641.93,1700644.99,0,2340802.56,23119.91,3297353.6,0,243.02,6976.26,587.85,923.98,211.22,398.84,0,548.97,5.42,773.3,0,1223001.46,31097800.76,2595340.85,4362446.87,967494.41,1759691.66,0,2699056.34,22227.93,3155613.65,0,285.75,7265.84,606.39,1019.26,226.05,411.14,0,630.62,5.19,737.29,0,1358147.51,30326868.39,2474393.71,3207186.21,948959.47,1888314,0,2617009.98,26310.36,2960865.35,0,328.61,7337.74,598.69,775.99,229.61,456.89,0,633.2,6.37,716.4,1054,1062,1121
713,Pierce County,236,87.08,271,244,86.52,282,202,93.52,216,3774,54.6,39.2,6.3,7.2,3682,68.9,28,3.1,3.9,3614,38.8,37.4,23.9,23,239,247,215,0,926140.1,20713864.5,1284149.6,2246568.15,660660.3,2018335,0,2260216.7,23227.99,2138662.46,0,262.88,5879.61,364.5,637.69,187.53,572.9,0,641.56,6.59,607.06,0,1169823.34,22853704.95,1251082.24,2571394.12,660444.94,2119789.18,0,2382817.94,21128.55,1628542.85,0,333.57,6516.6,356.74,733.22,188.32,604.45,0,679.45,6.02,464.37,0,1113388.79,18603126.84,1076190.46,2621916.16,627745.76,2173543,0,2280563.77,33562.57,1490096.67,0,321.14,5365.77,310.41,756.25,181.06,626.92,0,657.79,9.68,429.79,1080,1106,1138
714,Pike County,281,94.93,296,251,95.08,264,276,95.83,288,3373,46.7,42.1,11.3,11.2,3441,60.7,33,6.3,6.8,3511,41.4,40.4,18.3,16.8,287,258,267,0,885342.18,17463843.55,1037359.71,2096218.02,375850.33,2257801.74,0,1884555.7,32022.06,2073213.01,0,276.84,5460.86,324.38,655.48,117.53,706,0,589.29,10.01,648.28,0,947092.56,18411617.28,994177.65,2138300.23,467946.34,2269991.3,0,1900384.73,34170.07,1681638.15,0,287.7,5592.84,302,649.54,142.15,689.55,0,577.27,10.38,510.83,0,1044359.72,18411779.31,1224757.04,1836925.4,497319.44,2143407.23,0,1927627.59,5595.45,1980986.02,0,314.76,5549.06,369.13,553.62,149.89,645.99,0,580.96,1.69,597.04,1022,1009,1049
715,Polk County,454,84.39,538,516,87.46,590,486,87.88,553,8290,47.9,34.9,17.2,17.2,8237,55.5,33.1,11.4,10.8,8058,48.1,33.6,18.3,23.5,442,517,503,0,1031893.87,45052491.17,1133426.73,6332405.41,1084161.29,1281212.66,0,4214709.44,53839.79,2966688.16,0,133.53,5829.77,146.66,819.41,140.29,165.79,0,545.38,6.97,383.89,0,1333144.6,49195612.26,1193311.39,7258280.22,1156940.45,1315959.93,0,4439094.63,48124.98,2684293.25,0,169.63,6259.78,151.84,923.56,147.21,167.45,0,564.84,6.12,341.56,0,1804304.07,50384740.15,1111010.96,6935291.2,1209291.67,1387843.61,0,4481759.93,43181.15,3192735.48,0,238.79,6668.18,147.04,917.85,160.04,183.67,0,593.14,5.71,422.54,1013,1010,1059
716,Pulaski County,93,88.57,105,92,92,100,85,94.44,90,1372,43.7,37.8,18.4,18.1,1341,51.7,36.1,12.2,11.4,1287,40.9,34.1,24.9,23.8,87,92,67,0,976810.72,7072585.68,201462.93,916848.88,170385.62,507916.05,0,932327.12,12629.07,867611.72,0,754.88,5465.68,155.69,708.54,131.67,392.52,0,720.5,9.76,670.49,0,1085892.81,7345852.72,209824.67,1039412.56,188001.54,603186.31,0,1009036.23,12380.15,720339.31,0,854.36,5779.59,165.09,817.79,147.92,474.58,0,793.89,9.74,566.75,0,1055051.62,7107430.11,151474.28,830991.34,163849.75,746373.62,0,869739.43,15948.34,730571.24,0,869.79,5859.38,124.88,685.07,135.08,615.31,0,717.02,13.15,602.28,990,1000,
717,Putnam County,182,93.33,195,171,91.94,186,156,90.7,172,3031,40.1,44.3,15.5,14.3,3007,55.5,36.7,7.7,7.5,3019,35.6,37.7,26.7,24.3,159,168,181,127492.57,1319316.1,19598912.87,1282179.27,5637172.03,496286.95,1069074.18,2870,1894128.94,15301.14,2895966,44.62,461.78,6859.96,448.79,1973.11,173.71,374.19,1,662.98,5.36,1013.64,0,1272754.32,20604880.22,1233944.6,3249938.65,511160,1187632.07,0,2066170.28,14521.94,2759538.1,0,436.02,7058.88,422.73,1113.37,175.11,406.86,0,707.83,4.97,945.37,0,1334664.63,20595215.69,1662242.28,3325172.26,520334.77,1613728.27,0,2088144.06,16033.66,3153814.68,0,454.28,7009.94,565.77,1131.78,177.11,549.26,0,710.74,5.46,1073.46,1062,1049,1118
718,Quitman County,25,86.21,29,19,73.08,26,32,91.43,35,320,49.7,40.6,9.7,5.9,316,60.8,31.3,7.9,7.6,291,58.4,21.6,19.9,17.2,22,19,19,1250,683472.77,2195970.04,173772.76,385833.33,66046.65,101805.28,0,302533.67,6435.61,295732.86,4.22,2309.03,7418.82,587.07,1303.49,223.13,343.94,0,1022.07,21.74,999.1,750,661131.85,2303947.91,161259.59,426557.89,70877.86,153014.06,0,376697.34,8188.81,288163.15,2.62,2311.65,8055.76,563.84,1491.46,247.82,535.01,0,1317.12,28.63,1007.56,750,632139.22,2049423.04,140382.25,300193.38,65652.38,104188.56,0,372244.9,6948.32,173776.6,2.78,2341.26,7590.46,519.93,1111.83,243.16,385.88,0,1378.68,25.73,643.62,,795,
719,Rabun County,140,92.72,151,143,92.86,154,116,93.55,124,2241,44.4,42.2,13.3,11.6,2287,50.7,40.5,8.8,7.6,2212,52.6,35.8,11.5,11.1,137,141,156,81348.07,1023467.35,17006754.41,789561.51,2985307.02,424548.68,897013.29,0,1962356.62,172956.53,2364171.37,37.64,473.61,7869.85,365.37,1381.45,196.46,415.09,0,908.08,80.04,1094.02,0,969189.1,17045141.35,1244482.27,3765367.81,422550.01,914765.32,0.02,2126947.76,155477.01,1529434.74,0,438.94,7719.72,563.62,1705.33,191.37,414.3,0,963.29,70.42,692.68,0,916515.08,17256466.14,1371118.78,2881814.22,425119.3,931709.87,0,2043709.95,188828.5,1454132.53,0,442.12,8324.39,661.42,1390.17,205.07,449.45,0,985.87,91.09,701.46,1009,1053,1064
720,Randolph County,53,84.13,63,55,78.57,70,48,85.71,56,788,53.6,32.6,13.8,14.1,768,66.3,24.7,9,8.9,781,57.5,20,22.5,21.1,52,55,49,0,701920.86,4351121.69,721354.34,1267177.92,189714.5,326320.51,82590.45,928864.76,15607.18,1112588.26,0,973.54,6034.84,1000.49,1757.53,263.13,452.59,114.55,1288.3,21.65,1543.12,0,653800.2,4391524.46,756276.14,1190879.9,190501.41,366666.14,0,1028703.42,14515.89,595447.63,0,905.54,6082.44,1047.47,1649.42,263.85,507.85,0,1424.8,20.11,824.72,0,619694.56,3539552.01,367577.75,1696347.49,161811.73,392445.54,6672.14,869007.81,15466.1,359657.96,0,858.3,4902.43,509.11,2349.51,224.12,543.55,9.24,1203.61,21.42,498.14,850,816,
721,Richmond County,1710,77.94,2194,1787,78.07,2289,1675,79.38,2110,35128,48.2,34.6,17.2,20.8,33955,56.2,32.6,11.2,13.7,31353,57.5,26.5,16,19.7,1623,1717,1502,0,6177543.75,156751590.7,9407631.43,28856769.95,4792267.15,8646237.49,0,24775925.62,332619.62,14706950.8,0,206.7,5244.98,314.78,965.56,160.35,289.31,0,829.01,11.13,492.1,0,6572996.52,170365786.3,11944432.57,30819538.55,4181694.15,9493712.63,0,26406818.54,327721.12,14100253.25,0,222.17,5758.32,403.72,1041.69,141.34,320.89,0,892.54,11.08,476.59,357394,6732083,152573101.8,10745429.78,27838169.34,4165000.2,9746147.2,75371,27143717.29,180713.17,12000414.82,12.53,236.08,5350.44,376.82,976.23,146.06,341.78,2.64,951.88,6.34,420.83,961,960,1020
722,Rockdale County,1207,85.48,1412,1142,86.12,1326,1118,87.21,1282,18511,50.4,37,12.6,14.3,17729,60.4,31.4,8.1,9.4,16389,49.1,23.6,27.3,28.4,1223,1143,1075,0,4528272.88,104783502.1,9959389.14,12090699.81,2950837.33,6252430.55,0,12021088.94,99711.57,8865356.8,0,273.68,6332.86,601.92,730.73,178.34,377.88,0,726.53,6.03,535.8,0,5002129.28,110510011.3,10572663.4,12675534.65,2846815.79,7494051.25,74732.39,12675810.61,105913.75,9132200.78,0,306.82,6778.51,648.51,777.5,174.62,459.67,4.58,777.51,6.5,560.15,0,4842379.5,107248553.6,10152204.1,9959979.01,3019568.37,7805201.83,0,13474088.95,108260.89,8205016.36,0,310.63,6879.76,651.24,638.91,193.7,500.69,0,864.33,6.94,526.33,971,984,1075
785,Rome City,461,96.24,479,413,93.44,442,425,93.61,454,6841,59.9,29.8,10.3,11.1,6691,69.1,24.4,6.5,6.6,6574,48.9,30.3,20.8,19.9,460,418,412,0,1759366.37,39288138.77,830239.46,5401758.88,1173757.79,2631752.78,0,3701418.3,34839.57,2581341.57,0,270.88,6048.98,127.83,831.68,180.72,405.2,0,569.89,5.36,397.44,0,1870261.36,43060662.22,1103242.65,6239502.41,1034511.31,3223616.09,1156954.5,4383727.92,33883.9,6640268.65,0,288.35,6639.02,170.1,962,159.5,497.01,178.38,675.88,5.22,1023.78,0,1466933.28,42421265.04,784262.58,4762744.4,909120.01,2607862.41,0,3426770.77,31076.47,2084937.79,0,229.6,6639.73,122.75,745.46,142.29,408.18,0,536.35,4.86,326.33,1038,1029,1091
625,Savannah-Chatham County,2085,88.65,2352,1998,90.16,2216,2068,91.26,2266,40108,61.4,31.2,7.4,8.5,39853,58.8,32.1,9.2,10.1,38202,62.6,18.4,19,19.9,2044,2035,1999,0,11696997.7,245852348,11948525.19,38593656.25,6563558.88,16080272.33,343126.61,26349556.69,100356.31,28063819.48,0,323.39,6797.13,330.34,1067.01,181.46,444.57,9.49,728.49,2.77,775.89,0,11664578.33,257613232.6,12645525.34,38927021.86,6594985.74,14890273.51,472107.15,27253271.76,149471.35,28489612.43,0,323.36,7141.44,350.55,1079.12,182.82,412.78,13.09,755.5,4.14,789.78,0,15773031.73,244984914.6,22445542.71,41173616.95,6617593.08,23561635.61,1210301.95,27496015.33,122443.37,21074569.7,0,448.35,6963.76,638.02,1170.37,188.11,669.75,34.4,781.58,3.48,599.05,982,993,1042
723,Schley County,86,91.49,94,86,92.47,93,83,97.65,85,1297,58.6,36.9,4.5,5.7,1248,66.3,31.1,2.6,2.6,1237,43.3,39.1,17.5,15.2,84,83,102,0,633836.45,7487253.69,106601.42,1033752.89,247446.17,413133.12,0,747668.4,5634.93,468920.46,0,506.66,5985.01,85.21,826.34,197.8,330.24,0,597.66,4.5,374.84,33229.08,685215.98,7831662.79,345131.21,891817.74,286309.4,397672.59,0,817035.96,4983.75,572164.11,27.13,559.36,6393.19,281.74,728.01,233.72,324.63,0,666.97,4.07,467.07,33229.08,612677.16,7427004.16,345664.73,912806.82,271401.93,438488.79,0,804522.65,6879.5,433203.04,27.51,507.18,6148.18,286.15,755.63,224.67,362.99,0,666,5.69,358.61,1014,1019,1190
724,Screven County,135,85.44,158,123,87.23,141,116,92.8,125,2380,41.7,42.3,16.1,14.5,2362,59,32.7,8.3,8.7,2230,51.6,30.3,18.1,17.6,132,125,90,0,705738.45,12844569.06,746220.34,1865534.3,375290.86,1056627.77,0,1581736.2,17012.64,1685121.22,0,317.76,5783.24,335.98,839.95,168.97,475.74,0,712.17,7.66,758.72,0,727060.95,13734006.22,554025.7,1820729.23,387384.26,967863.85,0,1643272.04,16108.57,1408799.66,0,331.08,6254.1,252.29,829.11,176.4,440.74,0,748.3,7.34,641.53,0,775357.35,12997787.95,862932.7,1756863.02,377827.18,1021106.43,0,1526334.23,18163.21,1488761.42,0,377.3,6324.96,419.92,854.92,183.86,496.89,0,742.74,8.84,724.46,1002,1055,1112
725,Seminole County,90,86.54,104,99,92.52,107,100,90.91,110,1453,57.9,31.6,10.5,9.9,1365,68.9,24.9,6.2,7.1,1361,33.8,41.1,25.1,25.9,95,95,91,0,485251.09,8317465.5,254653.25,1366946.83,437003.62,773576.96,0,849076.99,25069.53,757243.66,0,348.35,5970.9,182.81,981.3,313.71,555.33,0,609.53,18,543.61,0,456244.29,9031491.79,270691.08,1597756.26,454196.47,745254.53,0,909361.72,26019.25,875130.94,0,356.44,7055.85,211.48,1248.25,354.84,582.23,0,710.44,20.33,683.7,0,521666.92,5747590.99,194946.07,1305213.69,461554.04,813985.7,0,1106411.01,27452.61,998505.23,0,413.04,4550.75,154.35,1033.42,365.44,644.49,0,876.02,21.74,790.58,969,1007,1053
786,Social Circle City,110,95.65,115,104,95.41,109,111,95.69,116,1823,47.6,40.8,11.6,10.8,1798,58,35.5,6.5,6.7,1861,50.2,37.5,12.3,11.9,109,101,119,0,998182.63,10700779.27,492043.25,1396447.64,409455.28,660720.32,0,1504382.17,71658.38,895409.74,0,571.7,6128.74,281.81,799.8,234.51,378.42,0,861.62,41.04,512.83,2000000,991850.35,11716226.07,572690.06,1552046.76,347316.77,669166.09,0,1584414.05,75530.26,891749.81,1175.78,583.1,6887.85,336.68,912.43,204.18,393.4,0,931.46,44.4,524.25,13711.06,1107467.04,11528938.81,472224.24,1604948.66,310819.08,887434.91,0,1596816.92,84671.93,637837.42,7.76,626.4,6520.89,267.1,907.78,175.8,501.94,0,903.18,47.89,360.77,1036,992,1108
727,Stephens County,247,93.21,265,235,95.53,246,260,94.2,276,4044,34.6,45.5,19.9,19.1,4043,49,39.9,11.1,11,3986,40.1,36.8,23.1,22.2,245,235,236,0,1133866.39,23923519.6,882218.01,2918023.37,401035.51,1424005.15,0,2098135.04,33558.1,2211099.04,0,296.44,6254.51,230.65,762.88,104.85,372.29,0,548.53,8.77,578.07,0,1392542.86,24695359.48,1186645.86,3114780.05,396849.24,1456866.31,0,2107793.87,50785.19,1779901.91,0,363.02,6437.79,309.34,811.99,103.45,379.79,0,549.48,13.24,464,0,1257958.64,25382676.26,1468987.23,2200931.67,384556.29,1555548.19,0,2115315.06,35875.78,1729742.16,0,330.69,6672.63,386.17,578.58,101.09,408.92,0,556.08,9.43,454.72,1032,1037,1074
728,Stewart County,31,96.88,32,25,92.59,27,24,88.89,27,463,51.6,42.1,6.3,6.7,440,68,27.7,4.3,4.5,442,64.5,17.6,17.9,16.3,32,25,23,0,598167.79,3167470.12,392989.78,662893.92,63063.57,536461.76,0,606524.05,0,540781.29,0,1384.65,7332.11,909.7,1534.48,145.98,1241.81,0,1403.99,0,1251.81,0,568346.77,3255868.72,401572.28,591949.55,107593.44,548260.13,190140.98,618002.27,0,564082.84,0,1403.33,8039.18,991.54,1461.6,265.66,1353.73,469.48,1525.93,0,1392.8,0,402426.45,2604562.4,273715.21,388942.46,79729.3,396665.48,0,490218.39,2971.87,457293.73,0,976.76,6321.75,664.36,944.04,193.52,962.78,0,1189.85,7.21,1109.94,880,951,
729,Sumter County,237,90.11,263,267,96.04,278,199,98.51,202,4461,56,36.5,7.5,7.2,4371,66.5,30.2,3.3,4.2,3615,69.8,17.1,13.1,11,236,271,230,0,1114137.58,23704039.62,1386548.8,3521335.33,686373.73,1394603.59,0,2623567.59,0,3012219.66,0,260.37,5539.62,324.04,822.93,160.41,325.92,0,613.13,0,703.95,0,1138566.51,25609180.66,1441848.46,3388410.4,700458.49,1440802.5,30328.02,2677875.66,0,3581296.01,0,271.48,6106.15,343.79,807.92,167.01,343.54,7.23,638.5,0,853.91,0,1315174.81,21571573.69,1694027.03,2389448.17,613808.44,1277740.14,0,2702499.76,4943,2758417.83,0,364.62,5980.48,469.65,662.45,170.17,354.24,0,749.24,1.37,764.74,914,918,963
730,Talbot County,29,82.86,35,28,80,35,41,97.62,42,469,65.5,32,2.6,0,458,64,33.6,2.4,0,471,62,24.6,13.4,14,29,28,29,0,733085.4,3639098.72,186770.14,723060.68,101224.55,386474.2,0,538866.67,2974.09,434836.98,0,1669.9,8289.52,425.44,1647.06,230.58,880.35,0,1227.49,6.77,990.52,0,549053.7,3184852.49,185227.25,818351.55,110041.27,328806.31,0,537445.73,2869.86,500733.35,0,1262.19,7321.5,425.81,1881.27,252.97,755.88,0,1235.51,6.6,1151.11,0,556274.72,2931987.64,209424.27,766062.67,97397.46,287279.54,0,527007.32,3075.03,483538.03,0,1233.43,6501.08,464.36,1698.59,215.96,636.98,0,1168.53,6.82,1072.15,897,,
731,Taliaferro County,,,,11,100,11,14,93.33,15,174,64.9,27,8,8,177,79.7,18.6,1.7,2.8,176,57.4,14.2,28.4,25,TFS,11,11,0,381118.63,1963983.34,346770.21,350086.18,91824.88,172543.96,0,217942.81,6587.3,279325.49,0,2381.99,12274.9,2167.31,2188.04,573.91,1078.4,0,1362.14,41.17,1745.78,0,370140.28,2159117.76,232618.37,364419.35,91821.82,263107.68,0,261770.94,7162.76,195695.78,0,2284.82,13327.89,1435.92,2249.5,566.8,1624.12,0,1615.87,44.21,1208,0,439846.53,1934789.23,109413.37,356594.49,90076.54,238304.27,0,177304.99,5698.5,163456.17,0,2602.64,11448.46,647.42,2110.03,533,1410.08,0,1049.14,33.72,967.2,,,
732,Tattnall County,199,92.13,216,200,90.09,222,230,89.49,257,3844,48.9,40.2,11,11,3844,63.4,30.8,5.7,7,3720,44.7,37.3,18,19,191,200,217,106672.43,1176918.98,20201010.85,1236313.28,2400959.41,531213.7,1316772.28,0,2178541.68,33336.73,2027573.41,29.48,325.21,5581.93,341.62,663.43,146.78,363.85,0,601.97,9.21,560.26,106672.43,1267856.93,21038697.33,1634576.89,2742289.45,532660.81,1350641.85,0,2048811,43322.66,2813418.78,29.24,347.55,5767.19,448.07,751.72,146.01,370.24,0,561.63,11.88,771.22,246183.24,1291255.37,21184002.62,1697692.51,2187277.67,538096.15,1702748.92,-10,2125387.47,41165.94,2079488.74,68.25,357.99,5873.03,470.67,606.4,149.18,472.07,0,589.24,11.41,576.51,988,1010,1041
733,Taylor County,85,79.44,107,94,86.24,109,95,85.59,111,1510,46.2,42.5,11.4,10.5,1486,62.4,33.2,4.4,4.3,1359,42.7,38.3,19.1,15.3,83,98,84,0,723635.46,8661507.62,242762.13,1267603.09,255114.63,511165.81,0,835487.13,8569.41,830405.7,0,529.36,6336.14,177.59,927.29,186.62,373.93,0,611.18,6.27,607.47,0,760107.69,9774772.81,283396.44,1451445.92,257520.24,507559.83,0,881879.11,9308.67,790505.67,0,570.65,7338.42,212.76,1089.67,193.33,381.05,0,662.07,6.99,593.47,0,775310.32,9745264.39,281810.81,1106337.04,257523.14,458187.05,0,740749.27,9418.56,685113.79,0,605.24,7607.54,219.99,863.65,201.03,357.68,0,578.26,7.35,534.83,934,963,958
