SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,TOTAL_Grad_Rate,PERCENT_Grad_Rate,TOTAL_COUNT_Grad_Rate,Percent Direct Certified,ACT Composite,STUDENT_COUNT_ALL_Attendance,FIVE_OR_FEWER_PERCENT_ALL_Attendance,SIX_TO_FIFTEEN_PERCENT_ALL_Attendance,OVER_15_PERCENT_ALL_Attendance,CHRONIC_ABSENT_PERC_ALL_Attendance,PROGRAM_PERCENT_Dropout,Teachers_Percent_Inexp,HOPE_ELIGIBLE_PCT,Debt Services_Expenditures_Per Student,Federal_Revenues_Per Student,General Administration_Expenditures_Per Student,Instruction_Expenditures_Per Student,Instructional Support_Expenditures_Per Student,Local_Revenues_Per Student,Maintenance and Operations_Expenditures_Per Student,Media_Expenditures_Per Student,Other_Revenues_Per Student,Pupil Services_Expenditures_Per Student,Renovation and Capital Projects_Expenditures_Per Student,School Administration_Expenditures_Per Student,School food Services_Expenditures_Per Student,State Lottery_Revenues_Per Student,State Other_Revenues_Per Student,State QBE_Revenues_Per Student,Transportation_Expenditures_Per Student,Debt Services_Expenditures_Dollars per FTE,Federal_Revenues_Dollars per FTE,General Administration_Expenditures_Dollars per FTE,Instruction_Expenditures_Dollars per FTE,Instructional Support_Expenditures_Dollars per FTE,Local_Revenues_Dollars per FTE,Maintenance and Operations_Expenditures_Dollars per FTE,Media_Expenditures_Dollars per FTE,Other_Revenues_Dollars per FTE,Pupil Services_Expenditures_Dollars per FTE,Renovation and Capital Projects_Expenditures_Dollars per FTE,School Administration_Expenditures_Dollars per FTE,School food Services_Expenditures_Dollars per FTE,State Lottery_Revenues_Dollars per FTE,State Other_Revenues_Dollars per FTE,State QBE_Revenues_Dollars per FTE,Transportation_Expenditures_Dollars per FTE,SAT Combined Score
707,Newton County,1296,86.86,1492,38.6,18,21164,45.5,40.4,14.1,14.3,2.1,52.78842501,37.54,0,2.629193442,114.0840989,5871.83281,346.7762162,2703.67872,713.9012947,124.099442,1.296038084,200.6572326,0,599.6026418,4.741046116,0,107.5444415,5760.778775,526.723128,0,2.89,125.32,6450.3,380.94,2970.03,784.23,136.33,1.42,220.43,0,658.67,5.21,0,118.14,6328.3,578.61,972
708,Oconee County,585,97.66,599,8.3,23.5,8258,63.1,31.5,5.4,4.7,0.3,46.96377378,73.69,3.617147009,0.005210705,148.4982453,6434.82845,217.7134609,4420.490602,686.4313938,157.974466,0.423831436,309.5474497,0,657.5919194,40.74687576,0,124.2271179,4880.705134,551.6225963,3.69,0.01,151.54,6566.83,222.18,4511.17,700.51,161.22,0.43,315.9,0,671.08,41.58,0,126.78,4980.83,562.94,1132
709,Oglethorpe County,128,94.81,135,31.7,19.3,2166,41.8,44.9,13.3,12.5,1.3,42.44155844,44.09,0,2.20044783,322.4508957,6632.446717,348.2960896,3753.692225,756.819169,177.3777285,0,371.8156556,0,714.9283795,7.125493998,0,111.5656602,6691.797784,759.1489889,0,2.3,337.41,6940.04,364.45,3927.78,791.92,185.6,0,389.06,0,748.08,7.46,0,116.74,7002.14,794.36,1016
710,Paulding County,2052,88.75,2312,19.2,20,32244,46.3,39.9,13.8,13.8,1.4,35.8413855,42.85,0,0,85.6073899,5813.989375,425.1141012,2695.529165,628.2225211,150.1741924,4.112748108,306.3045224,0,569.4263773,4.000131497,0,64.1273012,5857.575301,479.7022178,0,0,92.16,6258.68,457.63,2901.7,676.27,161.66,4.43,329.73,0,612.98,4.31,0,69.03,6305.6,516.39,1025
711,Peach County,217,84.44,257,44,17.3,3829,45.3,40.5,14.2,13.9,2.9,55.05154639,48.17,0,0,338.7573178,5000.845602,325.4753069,3078.003246,817.5214547,149.6110603,104.7782972,318.3674432,0,602.8214886,5.794249151,0,81.82200836,5023.469574,580.7129355,0,0,366.93,5416.76,352.54,3334,885.51,162.05,113.49,344.85,0,652.96,6.28,0,88.63,5441.26,629.01,963
784,Pelham City,75,82.42,91,55.6,16.9,1463,58.8,34.8,6.4,6.8,2.6,42.71378709,35.44,0,5.04202324,364.4694737,5854.39244,276.654689,753.5923308,717.7664388,115.0282023,0,292.7089542,0,792.6364457,8.081982228,0,392.4337662,7953.344498,297.8488038,0,5.42,391.5,6288.53,297.17,809.48,770.99,123.56,0,314.41,0,851.41,8.68,0,421.53,8543.13,319.94,972
712,Pickens County,278,92.98,299,24.9,21.9,4565,43,41.9,15.2,14.8,0.6,46.72131148,49.11,0,0,226.9932793,6516.27257,549.0900548,5141.966425,863.0555531,197.2928653,0,372.5399759,0,512.7716451,5.06460241,0,73.56221468,5101.525082,722.311851,0,0,243.02,6976.26,587.85,5504.94,923.98,211.22,0,398.84,0,548.97,5.42,0,78.76,5461.65,773.3,1054
713,Pierce County,233,86.3,270,33.8,18.8,3774,54.6,39.2,6.3,7.2,2.7,37.02048417,48.95,0,0,245.4001325,5488.57035,340.2622152,2241.815477,595.2750795,175.0557234,0,534.799947,0,598.8915474,6.154740329,0,106.6369131,6379.351616,566.6832167,0,0,262.88,5879.61,364.5,2401.54,637.69,187.53,0,572.9,0,641.56,6.59,0,114.23,6833.86,607.06,1080
714,Pike County,278,93.92,296,19.1,19.8,3373,46.7,42.1,11.3,11.2,0.7,40.63004847,45.3,0,0,262.4791521,5177.540335,307.5480907,2665.036863,621.469914,111.4290928,0,669.37496,0,558.7179662,9.493643641,0,105.1480285,6085.686629,614.6495731,0,0,276.84,5460.86,324.38,2810.87,655.48,117.53,0,706,0,589.29,10.01,0,110.9,6418.71,648.28,1022
715,Polk County,441,82.12,537,42.8,18.3,8290,47.9,34.9,17.2,17.2,1.2,43.41097899,47.29,0,0,124.474532,5434.558645,136.7221628,2087.591903,763.860725,130.7794077,12.30080097,154.5491749,0,508.4088589,6.494546441,0,127.4010169,5906.550543,357.8634692,0,0,133.53,5829.77,146.66,2239.41,819.41,140.29,13.2,165.79,0,545.38,6.97,0,136.67,6336.09,383.89,1013
716,Pulaski County,92,87.62,105,47,16.6,1372,43.7,37.8,18.4,18.1,1.812686567,52.92929293,24.14,0,0,711.9611662,5154.945831,146.8388703,2674.838273,668.2572012,124.1877697,0,370.2012026,0,679.5387172,9.204861516,0,237.8442638,6325.317784,632.3700583,0,0,754.88,5465.68,155.69,2836.07,708.54,131.67,0,392.52,0,720.5,9.76,0,252.18,6706.6,670.49,990
717,Putnam County,180,92.31,195,45.3,18.3,3031,40.1,44.3,15.5,14.3,1.812686567,40.76576577,25.16,42.06287364,12.62509073,435.2741999,6466.154032,423.0218641,7340.704761,1859.839007,163.737034,135.4800132,352.7133553,0.946882217,624.9188189,5.048215111,0,271.038456,4095.031343,955.4490267,44.62,13.39,461.78,6859.96,448.79,7787.78,1973.11,173.71,143.73,374.19,1,662.98,5.36,0,287.55,4344.43,1013.64,1062
718,Quitman County,24,82.76,29,61.7,19.11411043,320,49.7,40.6,9.7,5.9,1.812686567,74.61538462,22.73,3.90625,51.37090625,2135.852406,6862.406375,543.039875,4634.7115,1205.729156,206.3957812,0,318.1415,0,945.4177188,20.11128125,0,124.7679375,9008.7375,924.1651875,4.22,55.54,2309.03,7418.82,587.07,5010.5,1303.49,223.13,0,343.94,0,1022.07,21.74,0,134.88,9739.18,999.1,1001.5625
719,Rabun County,140,91.5,153,29.2,20.5,2241,44.4,42.2,13.3,11.6,1.812686567,38.74933191,48.91,36.29989737,28.75226685,456.7011825,7588.913168,352.3255288,9428.935948,1332.131647,189.4460866,21.41900937,400.273668,0,875.6611423,77.17828202,0,193.5227131,3480.469433,1054.962682,37.64,29.82,473.61,7869.85,365.37,9777.99,1381.45,196.46,22.21,415.09,0,908.08,80.04,0,200.69,3609.32,1094.02,1009
720,Randolph County,53,84.13,63,68.3,14.3,788,53.6,32.6,13.8,14.1,3.4,63.95641241,42.9819209,0,0,890.7625127,5521.728033,915.4242893,5352.346079,1608.093807,240.7544416,47.20892132,414.1123223,104.8102157,1178.762386,19.80606599,0,200.2814848,6502.595178,1411.914036,0,0,973.54,6034.84,1000.49,5849.72,1757.53,263.13,51.6,452.59,114.55,1288.3,21.65,0,218.89,7106.86,1543.12,850
721,Richmond County,1650,75.07,2198,48.9,18.2,35128,48.2,34.6,17.2,20.8,1.5,53.88106416,26,0,56.33184867,175.8581118,4462.297617,267.8100498,2883.895753,821.4748904,136.4230002,30.94379128,246.1352052,0,705.304191,9.468789,0,60.57486962,4269.460658,418.6674675,0,66.21,206.7,5244.98,314.78,3389.73,965.56,160.35,36.37,289.31,0,829.01,11.13,0,71.2,5018.32,492.1,961
722,Rockdale County,1163,82.72,1406,38.4,18.6,18511,50.4,37,12.6,14.3,3.7,63.88931897,34.91,0,12.13040895,244.6260537,5660.60732,538.0254519,3219.293953,653.1629739,159.4099363,0,337.7683837,0,649.4024602,5.386611744,0,71.78088164,5725.476095,478.9237102,0,13.57,273.68,6332.86,601.92,3601.62,730.73,178.34,0,377.88,0,726.53,6.03,0,80.31,6405.43,535.8,971
785,Rome City,448,93.33,480,40.9,20.6,6841,59.9,29.8,10.3,11.1,0.5,50.87411052,46.09,0,81.3546806,257.1797062,5743.040311,121.362295,3026.500854,789.6153896,171.5769317,0,384.7029352,0,541.0639234,5.09275983,0,66.46759977,5338.576524,377.3339526,0,85.69,270.88,6048.98,127.83,3187.73,831.68,180.72,0,405.2,0,569.89,5.36,0,70.01,5622.97,397.44,1038
625,Savannah-Chatham County,2060,87.81,2346,39.4,18.5,40108,61.4,31.2,7.4,8.5,1.7,56.98316962,35.49,0,15.8717393,291.6375212,6129.758352,297.9087761,6732.851875,962.2433492,163.6471248,76.23935873,400.9243126,8.55506657,656.9651114,2.50215194,0,77.1937586,3782.341428,699.70628,0,17.6,323.39,6797.13,330.34,7465.89,1067.01,181.46,84.54,444.57,9.49,728.49,2.77,0,85.6,4194.14,775.89,982
723,Schley County,85,90.43,94,26.5,19,1297,58.6,36.9,4.5,5.7,1.6,35.86054234,70.24,0,0,488.694256,5772.747641,82.1907633,1967.998049,797.0338396,190.7834773,0,318.5297764,0,576.4598304,4.34458751,0,126.5402467,6854.9468,361.5423747,0,0,506.66,5985.01,85.21,2040.36,826.34,197.8,0,330.24,0,597.66,4.5,0,131.19,7107.01,374.84,1014
724,Screven County,134,84.28,159,46.6,19.6,2380,41.7,42.3,16.1,14.5,1,35.94062232,37.88,0,0,296.5287605,5396.877756,313.537958,3181.430336,783.8379412,157.6852353,3.155058824,443.9612479,0,664.595042,7.148168067,0,111.7584622,5747.697899,708.0341261,0,0,317.76,5783.24,335.98,3409.19,839.95,168.97,3.38,475.74,0,712.17,7.66,0,119.76,6159.17,758.72,1002
725,Seminole County,90,86.54,104,45.4,19.11411043,1453,57.9,31.6,10.5,9.9,2.4,21.53558052,56.84,0,0,333.9649621,5724.339642,175.2603235,3628.455024,940.7755196,300.7595458,0,532.3998348,0,584.3613145,17.25363386,0,199.4361115,5722.514109,521.1587474,0,0,348.35,5970.9,182.81,3784.74,981.3,313.71,0,555.33,0,609.53,18,0,208.03,5969,543.61,969
786,Social Circle City,108,92.31,117,28.7,19.4,1823,47.6,40.8,11.6,10.8,1.812686567,48.91880865,49.54,0,0,547.5494405,5869.873434,269.9085299,2972.409874,766.0162589,224.6052002,0,362.4357213,0,825.2233516,39.30794295,0,79.03224355,6130.173341,491.1737466,0,0,571.7,6128.74,281.81,3103.5,799.8,234.51,0,378.42,0,861.62,41.04,0,82.52,6400.52,512.83,1036
727,Stephens County,244,91.39,267,39.1,18.9,4044,34.6,45.5,19.9,19.1,0.8,39.17423617,48.57,0,0,280.3823912,5915.806034,218.1547997,2800.624602,721.568588,99.16802918,0,352.1278808,0,518.8266667,8.298244313,0,164.8883877,6288.088526,546.7603956,0,0,296.44,6254.51,230.65,2960.97,762.88,104.85,0,372.29,0,548.53,8.77,0,174.33,6648.11,578.07,1032
728,Stewart County,31,96.88,32,66.1,15.9,463,51.6,42.1,6.3,6.7,1.812686567,53.42312009,12.5,0,0,1291.939071,6841.188164,848.7900216,6448.071188,1431.736328,136.2064147,-1.758531317,1158.664708,0,1309.987149,0,0,229.125162,7093.978402,1167.994147,0,0,1384.65,7332.11,909.7,6910.78,1534.48,145.98,-1.88,1241.81,0,1403.99,0,0,245.57,7603.04,1251.81,880
729,Sumter County,227,85.98,264,62.6,16.1,4461,56,36.5,7.5,7.2,1.812686567,55.71528262,29.66,0,0,249.7506344,5313.615696,310.8156915,3143.645642,789.3600829,153.8609572,0,312.6212934,0,588.1119906,0,0,139.0900583,5821.647613,675.2341762,0,0,260.37,5539.62,324.04,3277.36,822.93,160.41,0,325.92,0,613.13,0,0,145.01,6069.26,703.95,914
730,Talbot County,29,82.86,35,63,19.11411043,469,65.5,32,2.6,0,1.812686567,58.13953488,24.14,0,0,1563.081876,7759.272324,398.2305757,7449.785544,1541.707207,215.830597,0,824.038806,0,1148.969446,6.341343284,0,217.8853305,6403.102345,927.1577399,0,0,1669.9,8289.52,425.44,7958.88,1647.06,230.58,0,880.35,0,1227.49,6.77,0,232.77,6840.67,990.52,897
731,Taliaferro County,0,0,0,63.6,19.11411043,174,64.9,27,8,8,1.812686567,53.57142857,42.9819209,0,0,2190.336954,11287.26057,1992.932241,9143.909943,2011.98954,527.7291954,0,991.631954,0,1252.544885,37.85804598,0,191.5098851,10647.45402,1605.318908,0,0,2381.99,12274.9,2167.31,9944,2188.04,573.91,0,1078.4,0,1362.14,41.17,0,208.27,11579.11,1745.78,1001.5625
732,Tattnall County,196,88.69,221,43.8,18.9,3844,48.9,40.2,11,11,1.6,39.27643785,51.83,27.75037201,0,306.1703902,5255.205736,321.6215609,1780.716184,624.5992222,138.1929501,0,342.5526223,0,566.7382102,8.672406348,0,156.3862825,6446.546306,527.4644667,29.48,0,325.21,5581.93,341.62,1891.43,663.43,146.78,0,363.85,0,601.97,9.21,0,166.11,6847.34,560.26,988
733,Taylor County,83,76.85,108,47.8,19.9,1510,46.2,42.5,11.4,10.5,1.8,44.75088968,56.63,0,75.22825828,479.2287815,5736.097762,160.7696225,3198.856967,839.472245,168.9500861,0,338.520404,0,553.3027351,5.67510596,0,388.8447417,6093.931788,549.9375497,0,83.1,529.36,6336.14,177.59,3533.49,927.29,186.62,0,373.93,0,611.18,6.27,0,429.52,6731.41,607.47,934
734,Telfair County,96,85.71,112,50.5,15.9,1772,37,44.8,18.2,18.8,2.1,29.92615624,47.96,0,0,431.6629402,5706.652105,213.7833409,2593.794836,755.0753725,123.54364,0,252.0854571,0,648.8605926,10.56585214,0,123.9143115,6153.009594,626.4849041,0,0,470.13,6215.24,232.84,2824.96,822.37,134.55,0,274.55,0,706.69,11.51,0,134.96,6701.37,682.32,908
735,Terrell County,77,85.56,90,73.4,16,1276,52.8,43.7,3.5,4.2,1.812686567,49.75429975,34.62,95.55510188,0,480.3643182,5409.94913,559.8307288,4119.997249,1286.378777,215.8407915,137.8056426,341.1383386,0,807.5088009,7.174294671,0,83.0202116,5828.38558,843.4787304,100.85,0,506.99,5709.76,590.86,4348.32,1357.67,227.8,145.44,360.04,0,852.26,7.57,0,87.62,6151.38,890.22,912
736,Thomas County,324,89.26,363,39.4,19.8,5923,46.7,39.4,13.9,13.8,1.812686567,49.08844065,28.02,0,0,245.3549569,5644.645057,532.791403,2643.899163,787.2110738,115.7571062,0,387.0053064,0,511.1485632,6.81234003,0,116.2587743,6489.945467,551.7794614,0,0,261.56,6017.5,567.98,2818.54,839.21,123.4,0,412.57,0,544.91,7.26,0,123.94,6918.64,588.23,980
745,Thomaston-Upson County,288,90.85,317,43.5,18.8,4177,46.7,40.7,12.5,12.7,2.2,45.34553487,43.05,0,26.38138377,279.157582,5229.254338,262.6119224,2385.112983,766.7591812,122.1735336,21.26752454,330.3875437,14.35453914,635.9016782,7.976957146,0,127.4238066,6334.509935,564.098621,0,27.74,293.57,5499.14,276.17,2508.21,806.33,128.48,22.37,347.44,15.1,668.72,8.39,0,134,6661.44,593.21,973
789,Thomasville City,170,74.24,229,37.7,19,2913,64.8,27.5,7.7,8.2,3.4,44.90090834,41.62,0,5.620556128,370.7984449,5674.427085,375.2276656,4441.760899,891.0301888,129.8527635,0,642.964655,9.024716787,787.2545589,12.85269825,0,59.84650532,4782.345348,184.5944559,0,6.09,401.69,6147.12,406.49,4811.77,965.26,140.67,0,696.53,9.78,852.83,13.92,0,64.83,5180.73,199.97,1080
737,Tift County,465,81.15,573,43.2,18.7,8191,47.7,38.8,13.5,14.3,2.6,48.11959222,37.83,0,0,158.5945794,5632.981472,184.8787205,2440.201692,596.6956989,157.6719155,0,364.578347,0,717.4941607,6.572533268,0,92.60882554,5770.504212,252.0636687,0,0,169.54,6021.89,197.64,2608.68,637.89,168.56,0,389.75,0,767.03,7.03,0,99,6168.91,269.47,984
738,Toombs County,172,90.05,191,52.4,18.7,2996,44.6,42.7,12.8,15.1,1.2,44.28512905,44.77,1.42926235,0,187.2751202,5768.480424,97.91181575,2137.263328,621.3454005,155.7260547,21.69559413,278.6792356,0,521.3384246,10.93196595,0,165.2097597,6102.979306,480.1428571,1.53,0,199.96,6159.08,104.54,2281.98,663.42,166.27,23.16,297.55,0,556.64,11.67,0,176.4,6516.22,512.65,976
739,Towns County,82,97.62,84,26,21.9,1001,53.9,36.9,9.2,9.5,1.812686567,40.86134454,53.57,0,32.99732268,669.2588711,8159.483097,44.42703297,8567.743127,1125.200549,243.9047752,0,1033.57957,0,852.6631069,12.54979021,0,325.7423077,4136.343656,717.467033,0,34.88,707.42,8624.75,46.96,9056.29,1189.36,257.81,0,1092.52,0,901.28,13.27,0,344.32,4372.21,758.38,1091
740,Treutlen County,67,81.71,82,44.8,19.11411043,1127,36.9,39.3,23.8,21.3,1.812686567,49.17525773,32.84,0,0,615.3381988,5587.739831,185.2846051,1904.927365,690.054197,135.4503461,0,207.3430257,0,581.3480568,5.021455191,0,110.1239663,7150.638864,575.9665661,0,0,664.9,6037.76,200.21,2058.34,745.63,146.36,0,224.04,0,628.17,5.43,0,118.99,7726.53,622.35,976
791,Trion City,103,97.17,106,22.5,20.4,1335,60.2,33.3,6.5,4.9,1.812686567,34.92213308,74.04,17.37078652,0,417.622397,6098.332592,99.20434457,1119.174442,1320.913116,178.7807715,0,247.1111311,0,944.8091386,42.26665169,0,66.88271161,8291.428464,11.63417228,17.36,0,417.31,6093.77,99.13,1118.34,1319.92,178.65,0,246.93,0,944.1,42.24,0,66.83,8285.22,11.63,1085
741,Troup County,754,86.57,871,38.4,19.1,12666,51.8,35.4,12.8,13.5,2.2,52.67960603,40.73,0,36.39089136,214.2672327,5430.021212,344.5041994,3754.817464,868.7386255,173.7264006,0,571.7779425,0,643.0947134,6.385469762,0,132.3291386,4799.95784,739.7138584,0,39.47,232.38,5888.92,373.62,4072.14,942.16,188.41,0,620.1,0,697.44,6.93,0,143.51,5205.61,802.23,1024
742,Turner County,83,89.25,93,61.1,17.2,1287,44,42,14,12.9,2.1,51.66852058,36.9,0,0,856.6139239,4975.026301,671.6965657,3041.139643,867.401453,168.3807848,3.007311577,292.2249106,0,860.2171329,4.804638695,0,212.8652758,6284.278166,662.6510723,0,0,947.95,5505.47,743.31,3365.39,959.88,186.33,3.33,323.38,0,951.93,5.32,0,235.56,6954.31,733.3,971
743,Twiggs County,53,89.83,59,53.8,16.9,808,47.5,37.6,14.9,15.1,3.1,69.23076923,30.19,0,0,1101.086671,5331.849319,73.3917203,5691.538069,1543.871881,152.6705322,0,678.1168812,0,901.9017203,17.82764851,0,313.4903342,4764.205446,805.2423886,0,0,1192.6,5774.98,79.49,6164.56,1672.18,165.36,0,734.48,0,976.86,19.31,0,339.54,5160.16,872.17,846
744,Union County,210,99.53,211,23.3,22.1,2940,35.3,47,17.6,16.6,1.812686567,31.55519081,61.03,0,19.65307483,356.9783707,6609.896776,319.6637619,5748.480779,1367.395653,151.0115714,16.89247279,322.7944354,0,599.3295782,9.340595238,0,245.0117687,5616.523129,504.2338571,0,20.75,376.98,6980.28,337.58,6070.59,1444.02,159.47,17.84,340.88,0,632.91,9.86,0,258.74,5931.24,532.49,1076
792,Valdosta City,445,86.91,512,57.5,20.2,9491,48.9,37.6,13.5,17.7,2.2,55.90108345,38.5,0,4.085275524,187.5062512,4801.698463,291.4391402,2989.809046,957.961807,108.5763228,0,339.9179033,0,567.2905405,5.7737446,0,165.6531598,4377.951954,320.8623728,0,4.7,215.74,5524.66,335.32,3439.97,1102.2,124.92,0,391.1,0,652.7,6.64,0,190.59,5037.11,369.17,984
793,Vidalia City,158,96.34,164,44,18.4,2590,58.4,33.9,7.7,7.1,1.1,43.01915323,37.11,0,0,288.2941429,5059.463842,200.7715058,2367.530726,779.8566757,169.1229421,0,456.763251,0,509.2108069,7.017563707,0,169.968,5527.082625,254.9434015,0,0,307.15,5390.38,213.9,2522.38,830.86,180.18,0,486.64,0,542.52,7.48,0,181.08,5888.58,271.62,1019
746,Walker County,560,88.33,634,32,19.2,8978,43.5,39.1,17.4,17.2,1.7,39.72962066,46.1,0,1.711798842,112.9439452,6618.705099,245.5809546,2551.897219,823.6199354,159.3524827,0,479.1135654,0,731.6032858,7.379797282,0,114.4687035,6904.80597,597.8126609,0,1.84,121.5,7119.91,264.18,2745.14,885.99,171.42,0,515.39,0,787,7.94,0,123.14,7427.67,643.08,1147
747,Walton County,851,89.86,947,25.5,19.5,14607,43.5,42.3,14.3,13.5,1.2,43.84910486,49.89,0,18.60079962,186.323868,5739.097865,265.0454248,3457.368791,716.2229055,123.2391559,0,285.7389834,0,637.2242363,3.666564661,0,88.15171151,5051.798453,510.3068221,0,19.9,199.37,6141.02,283.61,3699.49,766.38,131.87,0,305.75,0,681.85,3.92,0,94.33,5405.58,546.04,1024
748,Ware County,313,85.99,364,47.8,18.6,6501,52.4,36.4,11.2,12.4,0.6,42.8511662,46.69,0,20.27698046,166.7086033,5647.301175,251.6598,2183.899294,808.2125027,179.1505938,0.140570681,454.5078019,9.842178126,637.3162206,5.619515459,0,120.0340625,6544.984156,564.0898139,0,22.53,185.2,6273.6,279.57,2426.1,897.85,199.02,0.16,504.91,10.93,708,6.24,0,133.35,7270.84,626.65,1006
749,Warren County,30,85.71,35,63.7,17.8,633,62.1,30.3,7.6,7.6,1.812686567,44.57364341,33.33,0,0,1258.143444,6719.852322,628.004218,5620.605577,1168.930537,162.4382306,13.33851501,461.0377251,0,799.5456398,7.337219589,0,300.9861453,5950.957346,1112.504645,0,0,1327.34,7089.44,662.54,5929.74,1233.22,171.37,14.07,486.39,0,843.52,7.74,0,317.54,6278.26,1173.69,954
750,Washington County,208,89.66,232,47.5,16.2,3146,43.9,41.2,14.9,13.9,1.1,31.68539326,47.85,0,0,535.4610045,5200.337381,419.8113382,4024.900919,934.6729561,140.5716656,0,316.3255277,0,816.5479943,5.686366815,0,142.6563064,4980.267324,711.9947203,0,0,550.15,5343,431.33,4135.32,960.31,144.43,0,325,0,838.95,5.84,0,146.57,5116.89,731.53,899
751,Wayne County,315,93.75,336,39.8,19.4,5595,47.3,39,13.7,14.8,1.8,44.25452277,44.41,0,20.16188204,298.65037,5496.78062,226.2992654,2470.05365,683.3258874,181.4466863,0,350.9621609,0,521.2681019,10.51141734,0,227.7435943,5826.393566,500.769387,0,21.79,322.83,5941.75,244.62,2670.01,738.64,196.13,0,379.37,0,563.47,11.36,0,246.18,6298.04,541.31,1021
752,Webster County,21,100,21,50.3,19.11411043,316,60.4,36.1,3.5,6.6,1.812686567,31.44927536,36.36,0,0,1432.952184,7418.686013,70.05655063,6624.82481,964.8912658,239.3998101,0,298.9897152,0,810.8124367,3.499620253,0,99.18987342,7992.351266,352.5717722,0,0,1509.38,7814.35,73.79,6978.15,1016.35,252.17,0,314.94,0,854.06,3.69,0,104.48,8418.61,371.38,997
753,Wheeler County,68,89.47,76,49.2,19.11411043,1023,49.2,39.7,11.1,10.3,2.1,54.51147891,51.47,0,0.036950147,907.7021603,5676.785152,113.5580743,2588.323069,820.3116911,201.8457869,0.98744868,236.0410948,0,933.3659922,4.28886608,0,271.8724145,7436.301075,782.1333822,0,0.04,963.26,6024.22,120.51,2746.74,870.52,214.2,1.05,250.49,0,990.49,4.55,0,288.51,7891.43,830,949
754,White County,223,91.39,244,26.7,20.6,4066,49.4,39.2,11.4,10.9,0.8,41.8575519,52.4,0,7.752850467,286.6722922,6429.208114,202.7260846,4186.697762,675.3668003,168.2551033,1.464338416,278.8648844,0,743.5261854,34.50370635,0,174.8725283,5222.681259,558.4297098,0,8.22,303.78,6812.92,214.83,4436.57,715.67,178.3,1.55,295.51,0,787.9,36.56,0,185.31,5534.38,591.76,1045
755,Whitfield County,849,86.81,978,23.5,18.8,13553,46.2,42.4,11.3,11.5,2.3,38.27112556,45.52,0,0.51309378,110.7348808,5949.32715,369.6351229,2497.533933,656.6436331,199.5058223,0,399.4328245,0.283763742,732.8714809,5.998218845,0,98.10258024,6453.706633,430.0139334,0,0.53,114.67,6160.7,382.77,2586.27,679.97,206.59,0,413.62,0.29,758.91,6.21,0,101.59,6683,445.29,1015
756,Wilcox County,56,90.32,62,43.6,19.9,1186,43.2,41.1,15.8,12.6,1.812686567,34.33144037,25.45,0,0,467.5414755,5619.983212,168.0938617,2434.855691,771.8400675,89.19354132,0,266.4143761,0,725.9963997,23.13217538,0,403.802403,6494.537943,781.7026897,0,0,482.6,5800.96,173.51,2513.26,796.69,92.07,0,274.99,0,749.37,23.88,0,416.81,6703.67,806.88,1079
757,Wilkes County,93,87.74,106,44.6,16.1,1470,46.9,41.6,11.5,11,3.7,45.93639576,34.44,0,0,513.1252381,5885.237823,323.5436463,4102.192646,1138.434449,236.2711224,-348.1782449,649.4752653,0,673.5341701,11.58544218,0,343.9612381,6674.182993,892.8607279,0,0,537.25,6161.89,338.75,4295.03,1191.95,247.38,-364.55,680.01,0,705.2,12.13,0,360.13,6987.93,934.83,920
758,Wilkinson County,101,95.28,106,51.7,17.2,1322,74.2,23.6,2.2,2.4,1.812686567,46.09334033,29,0,0,404.9393495,5796.829463,363.6036611,5143.851059,1451.079191,104.0450227,0,296.4068608,0,1008.121241,5.749795764,0,89.54514372,5057.365356,817.0362632,0,0,423.19,6058.03,379.99,5375.63,1516.46,108.73,0,309.76,0,1053.55,6.01,0,93.58,5285.25,853.85,975
759,Worth County,180,74.38,242,46.5,16.6,3347,43.5,43.3,13.2,15.8,4.1,42.0026584,31.69,4.952357335,78.92159845,221.7593726,4936.351386,310.8291067,2589.376516,669.1189842,170.4886226,8.669868539,582.9301165,0,539.9112758,6.515013445,0,204.5298865,6015.343591,692.7669854,5.38,85.68,240.75,5359.06,337.45,2811.11,726.42,185.09,9.41,632.85,0,586.14,7.07,0,222.04,6530.44,752.09,958
